RecID;MStamp;MStation;IDDocumentActief;IDDocumentPassief;RelatieType
1002831;2006-06-24;1;1006262;1000626;2
1002832;2006-06-24;1;1006284;1000626;2
1002833;2006-06-24;1;1006302;1000626;2
1002834;2006-06-24;1;1006336;1000626;2
1002835;2006-06-24;1;1006338;1000626;2
1002836;2006-06-24;1;1006362;1000626;2
1002837;2006-06-24;1;1006429;1000626;2
1002838;2006-06-24;1;1009258;1000626;2
1002839;2006-06-24;1;1006608;1000626;2
1002840;2006-06-24;1;1006614;1000626;2
1002841;2006-06-24;1;1006665;1000626;2
1002842;2006-06-24;1;1006830;1000626;2
1002843;2006-06-24;1;1006918;1000626;2
1002844;2006-06-24;1;1006943;1000626;2
1002845;2006-06-24;1;1007033;1000626;2
1002846;2006-06-24;1;1007135;1000626;2
1002847;2006-06-24;1;1007160;1000626;2
1002848;2006-06-24;1;1007179;1000626;2
1002849;2006-06-24;1;1007289;1000626;2
1002850;2006-06-24;1;1007290;1000626;2
1002851;2006-06-24;1;1007329;1000626;2
1002852;2006-06-24;1;1007341;1000626;2
1002853;2006-06-24;1;1007472;1000626;2
1002854;2006-06-24;1;1007474;1000626;2
1002855;2006-06-24;1;1007523;1000626;2
1002856;2006-06-24;1;1007535;1000626;2
1002857;2006-06-24;1;1007576;1000626;2
1002858;2006-06-24;1;1007589;1000626;2
1002859;2006-06-24;1;1007878;1000626;2
1002860;2006-06-24;1;1007879;1000626;2
1002861;2006-06-24;1;1007880;1000626;2
1002862;2006-06-24;1;1008167;1000626;2
1002863;2006-06-24;1;1008239;1000626;2
1002864;2006-06-24;1;1008376;1000626;2
1002865;2006-06-24;1;1008947;1000626;2
1002866;2006-06-24;1;1009042;1000626;2
1002867;2006-06-24;1;1000629;1000628;2
1002868;2006-06-24;1;1000631;1000630;2
1002869;2006-06-24;1;1000637;1000635;1
1002870;2006-06-24;1;1000636;1000635;2
1002871;2006-06-24;1;1000637;1000635;2
1002872;2006-06-24;1;1008216;1000635;2
1002873;2006-06-24;1;1010109;1000635;2
1002874;2006-06-24;1;1007276;1000637;0
1002875;2006-06-24;1;1000637;1005507;1
1002876;2006-06-24;1;1000637;1001003;1
1002877;2006-06-24;1;1000679;1000637;1
1002878;2006-06-24;1;1000640;1000638;2
1002879;2006-06-24;1;1000732;1000638;2
1002880;2006-06-24;1;1004419;1000638;2
1002881;2006-06-24;1;1007282;1000638;2
1002882;2006-06-24;1;1008218;1000638;2
1002883;2006-06-24;1;1008843;1000638;2
1002884;2006-06-24;1;1009351;1000638;2
1002885;2006-06-24;1;1012689;1000638;2
1002886;2006-06-24;1;1000640;1000639;0
1002887;2006-06-24;1;1000732;1000640;0
1002888;2006-06-24;1;1013407;1000643;0
1002889;2006-06-24;1;1000643;1001168;1
1002890;2006-06-24;1;1000644;1001104;0
1002891;2006-06-24;1;1014392;1000646;0
1002892;2006-06-24;1;1008505;1000646;2
1002893;2006-06-24;1;1013450;1000647;0
1002894;2006-06-24;1;1009713;1000647;2
1002895;2006-06-24;1;1013450;1000648;0
1002896;2006-06-24;1;1006630;1000656;0
1002897;2006-06-24;1;1000657;1000656;2
1002898;2006-06-24;1;1001248;1000656;2
1002899;2006-06-24;1;1003710;1000656;2
1002900;2006-06-24;1;1004760;1000656;2
1002901;2006-06-24;1;1006013;1000656;2
1002902;2006-06-24;1;1007629;1000656;2
1002903;2006-06-24;1;1008121;1000656;2
1002904;2006-06-24;1;1009853;1000656;2
1002905;2006-06-24;1;1010024;1000656;2
1002906;2006-06-24;1;1006630;1000657;0
1002907;2006-06-24;1;1006676;1000658;0
1002908;2006-06-24;1;1000659;1000658;2
1002909;2006-06-24;1;1004740;1000658;2
1002910;2006-06-24;1;1004871;1000658;2
1002911;2006-06-24;1;1006273;1000658;2
1002912;2006-06-24;1;1003755;1000663;2
1002913;2006-06-24;1;1000666;1000665;0
1002914;2006-06-24;1;1005077;1000665;1
1002915;2006-06-24;1;1012147;1000666;0
1002916;2006-06-24;1;1005077;1000666;1
1002917;2006-06-24;1;1011078;1000668;0
1002918;2006-06-24;1;1000668;1001758;1
1002919;2006-06-24;1;1000669;1009642;1
1002920;2006-06-24;1;1000722;1000669;1
1002921;2006-06-24;1;1000938;1000669;1
1002922;2006-06-24;1;1003062;1000669;1
1002923;2006-06-24;1;1000669;1003059;2
1002924;2006-06-24;1;1000671;1000669;2
1002925;2006-06-24;1;1001025;1000669;2
1002926;2006-06-24;1;1001724;1000669;2
1002927;2006-06-24;1;1000670;1000669;2
1002928;2006-06-24;1;1002510;1000669;2
1002929;2006-06-24;1;1006945;1000669;2
1002930;2006-06-24;1;1008766;1000669;2
1002931;2006-06-24;1;1010208;1000669;2
1002932;2006-06-24;1;1014240;1000669;2
1002933;2006-06-24;1;1000671;1000670;2
1002934;2006-06-24;1;1000677;1002475;0
1002935;2006-06-24;1;1007853;1000677;0
1002936;2006-06-24;1;1000677;1001233;1
1002937;2006-06-24;1;1000677;1001234;1
1002938;2006-06-24;1;1000678;1000677;2
1002939;2006-06-24;1;1001800;1000677;2
1002940;2006-06-24;1;1006093;1000677;2
1002941;2006-06-24;1;1000679;1005779;1
1002942;2006-06-24;1;1000679;1002310;1
1002943;2006-06-24;1;1000679;1000732;1
1002944;2006-06-24;1;1000679;1001679;1
1002945;2006-06-24;1;1000679;1001965;1
1002946;2006-06-24;1;1000679;1004002;1
1002947;2006-06-24;1;1000679;1004830;1
1002948;2006-06-24;1;1003138;1000679;1
1002949;2006-06-24;1;1001772;1000679;1
1002950;2006-06-24;1;1001171;1000679;1
1002951;2006-06-24;1;1000680;1000679;2
1002952;2006-06-24;1;1000681;1000679;2
1002953;2006-06-24;1;1001066;1000679;2
1002954;2006-06-24;1;1001067;1000679;2
1002955;2006-06-24;1;1001003;1000679;2
1002956;2006-06-24;1;1002906;1000679;2
1002957;2006-06-24;1;1007694;1000679;2
1002958;2006-06-24;1;1007695;1000679;2
1002959;2006-06-24;1;1008250;1000679;2
1002960;2006-06-24;1;1000680;1000732;1
1002961;2006-06-24;1;1001171;1000680;1
1002962;2006-06-24;1;1014325;1000682;0
1002963;2006-06-24;1;1000682;1000704;1
1002964;2006-06-24;1;1000683;1000682;2
1002965;2006-06-24;1;1006461;1000682;2
1002966;2006-06-24;1;1006491;1000682;2
1002967;2006-06-24;1;1006893;1000682;2
1002968;2006-06-24;1;1010463;1000682;2
1002969;2006-06-24;1;1013524;1000682;2
1002970;2006-06-24;1;1000684;1002352;1
1002971;2006-06-24;1;1000684;1001046;1
1002972;2006-06-24;1;1011955;1000684;1
1002973;2006-06-24;1;1000685;1000684;2
1002974;2006-06-24;1;1011953;1000684;2
1002975;2006-06-24;1;1012162;1000684;2
1002976;2006-06-24;1;1013301;1000684;2
1002977;2006-06-24;1;1000686;1001429;0
1002978;2006-06-24;1;1000686;1001401;0
1002979;2006-06-24;1;1000686;1001430;0
1002980;2006-06-24;1;1007090;1000686;0
1002981;2006-06-24;1;1000686;1001045;1
1002982;2006-06-24;1;1000686;1001425;2
1002983;2006-06-24;1;1000686;1001426;2
1002984;2006-06-24;1;1000686;1001427;2
1002985;2006-06-24;1;1000686;1001428;2
1002986;2006-06-24;1;1000687;1000686;2
1002987;2006-06-24;1;1004018;1000686;2
1002988;2006-06-24;1;1006144;1000686;2
1002989;2006-06-24;1;1007017;1000686;2
1002990;2006-06-24;1;1000688;1001085;0
1002991;2006-06-24;1;1001881;1000689;1
1002992;2006-06-24;1;1000690;1000689;2
1002993;2006-06-24;1;1001881;1000690;1
1002994;2006-06-24;1;1004026;1000692;0
1002995;2006-06-24;1;1000695;1000694;2
1002996;2006-06-24;1;1013051;1000696;0
1002997;2006-06-24;1;1000696;1002770;1
1002998;2006-06-24;1;1000696;1002771;1
1002999;2006-06-24;1;1000696;1002525;1
1003000;2006-06-24;1;1000696;1002156;1
1003001;2006-06-24;1;1000696;1007587;1
1003002;2006-06-24;1;1000696;1009056;1
1003003;2006-06-24;1;1000696;1002769;1
1003004;2006-06-24;1;1000696;1002004;1
1003005;2006-06-24;1;1000696;1012144;1
1003006;2006-06-24;1;1013616;1000696;1
1003007;2006-06-24;1;1006757;1000696;2
1003008;2006-06-24;1;1006358;1000696;2
1003009;2006-06-24;1;1000700;1000696;2
1003010;2006-06-24;1;1000697;1002125;1
1003011;2006-06-24;1;1000697;1007259;1
1003012;2006-06-24;1;1000697;1006054;1
1003013;2006-06-24;1;1000697;1003794;1
1003014;2006-06-24;1;1000697;1008562;1
1003015;2006-06-24;1;1012811;1000697;1
1003016;2006-06-24;1;1000697;1007678;2
1003017;2006-06-24;1;1003640;1000697;2
1003018;2006-06-24;1;1001610;1000697;2
1003019;2006-06-24;1;1004723;1000697;2
1003020;2006-06-24;1;1005915;1000697;2
1003021;2006-06-24;1;1006834;1000697;2
1003022;2006-06-24;1;1006957;1000697;2
1003023;2006-06-24;1;1007890;1000697;2
1003024;2006-06-24;1;1008510;1000697;2
1003025;2006-06-24;1;1001611;1000697;2
1003026;2006-06-24;1;1010606;1000697;2
1003027;2006-06-24;1;1012026;1000697;2
1003028;2006-06-24;1;1012092;1000697;2
1003029;2006-06-24;1;1012154;1000697;2
1003030;2006-06-24;1;1013166;1000697;2
1003031;2006-06-24;1;1013781;1000697;2
1003032;2006-06-24;1;1000698;1003183;2
1003033;2006-06-24;1;1001746;1000698;2
1003034;2006-06-24;1;1002550;1000698;2
1003035;2006-06-24;1;1005075;1000698;2
1003036;2006-06-24;1;1011951;1000698;2
1003037;2006-06-24;1;1013105;1000698;2
1003038;2006-06-24;1;1000699;1003119;0
1003039;2006-06-24;1;1000699;1005633;1
1003040;2006-06-24;1;1000699;1004148;1
1003041;2006-06-24;1;1000699;1004149;1
1003042;2006-06-24;1;1000699;1004157;1
1003043;2006-06-24;1;1000699;1004158;1
1003044;2006-06-24;1;1000699;1006540;1
1003045;2006-06-24;1;1000699;1006637;1
1003046;2006-06-24;1;1000699;1001620;1
1003047;2006-06-24;1;1000699;1002765;1
1003048;2006-06-24;1;1000699;1004150;1
1003049;2006-06-24;1;1000699;1004151;1
1003050;2006-06-24;1;1000699;1004152;1
1003051;2006-06-24;1;1000699;1004153;1
1003052;2006-06-24;1;1000699;1004154;1
1003053;2006-06-24;1;1000699;1004156;1
1003054;2006-06-24;1;1000699;1004159;1
1003055;2006-06-24;1;1000699;1004155;1
1003056;2006-06-24;1;1000699;1004601;1
1003057;2006-06-24;1;1000699;1005402;1
1003058;2006-06-24;1;1000699;1002117;1
1003059;2006-06-24;1;1000699;1001989;1
1003060;2006-06-24;1;1000699;1004146;1
1003061;2006-06-24;1;1000699;1004768;1
1003062;2006-06-24;1;1000699;1005083;1
1003063;2006-06-24;1;1000699;1007340;1
1003064;2006-06-24;1;1000699;1007462;1
1003065;2006-06-24;1;1000699;1007488;1
1003066;2006-06-24;1;1000699;1007613;1
1003067;2006-06-24;1;1000699;1007948;1
1003068;2006-06-24;1;1000699;1006931;1
1003069;2006-06-24;1;1000699;1008562;1
1003070;2006-06-24;1;1000699;1009049;1
1003071;2006-06-24;1;1000699;1010818;1
1003072;2006-06-24;1;1000699;1010921;1
1003073;2006-06-24;1;1000699;1010922;1
1003074;2006-06-24;1;1000699;1012155;1
1003075;2006-06-24;1;1000699;1013351;1
1003076;2006-06-24;1;1013755;1000699;1
1003077;2006-06-24;1;1013830;1000699;1
1003078;2006-06-24;1;1000699;1003117;2
1003079;2006-06-24;1;1000699;1003118;2
1003080;2006-06-24;1;1001310;1000699;2
1003081;2006-06-24;1;1004146;1000699;2
1003082;2006-06-24;1;1005899;1000699;2
1003083;2006-06-24;1;1006834;1000699;2
1003084;2006-06-24;1;1007205;1000699;2
1003085;2006-06-24;1;1007789;1000699;2
1003086;2006-06-24;1;1007890;1000699;2
1003087;2006-06-24;1;1008510;1000699;2
1003088;2006-06-24;1;1010877;1000699;2
1003089;2006-06-24;1;1009629;1000699;2
1003090;2006-06-24;1;1000700;1000699;2
1003091;2006-06-24;1;1010739;1000699;2
1003092;2006-06-24;1;1011715;1000699;2
1003093;2006-06-24;1;1011997;1000699;2
1003094;2006-06-24;1;1013071;1000699;2
1003095;2006-06-24;1;1013781;1000699;2
1003096;2006-06-24;1;1014295;1000699;2
1003097;2006-06-24;1;1000700;1006872;0
1003098;2006-06-24;1;1000700;1001876;2
1003099;2006-06-24;1;1000700;1001878;2
1003100;2006-06-24;1;1000700;1001610;2
1003101;2006-06-24;1;1000700;1000722;2
1003102;2006-06-24;1;1000700;1001301;2
1003103;2006-06-24;1;1000700;1001879;2
1003104;2006-06-24;1;1000700;1001880;2
1003105;2006-06-24;1;1000700;1001881;2
1003106;2006-06-24;1;1001310;1000700;2
1003107;2006-06-24;1;1002023;1000700;2
1003108;2006-06-24;1;1000738;1000700;2
1003109;2006-06-24;1;1004147;1000700;2
1003110;2006-06-24;1;1004229;1000700;2
1003111;2006-06-24;1;1005075;1000700;2
1003112;2006-06-24;1;1005637;1000700;2
1003113;2006-06-24;1;1007211;1000700;2
1003114;2006-06-24;1;1007756;1000700;2
1003115;2006-06-24;1;1007789;1000700;2
1003116;2006-06-24;1;1008468;1000700;2
1003117;2006-06-24;1;1008691;1000700;2
1003118;2006-06-24;1;1009664;1000700;2
1003119;2006-06-24;1;1004147;1000701;0
1003120;2006-06-24;1;1000701;1003700;1
1003121;2006-06-24;1;1001093;1000701;2
1003122;2006-06-24;1;1002300;1000701;2
1003123;2006-06-24;1;1000702;1002488;0
1003124;2006-06-24;1;1000702;1002489;0
1003125;2006-06-24;1;1000702;1002490;0
1003126;2006-06-24;1;1000702;1002491;0
1003127;2006-06-24;1;1008384;1000702;0
1003128;2006-06-24;1;1001532;1000702;1
1003129;2006-06-24;1;1001310;1000702;2
1003130;2006-06-24;1;1004825;1000702;2
1003131;2006-06-24;1;1005075;1000702;2
1003132;2006-06-24;1;1006093;1000702;2
1003133;2006-06-24;1;1007811;1000702;2
1003134;2006-06-24;1;1008384;1000703;0
1003135;2006-06-24;1;1000703;1003727;1
1003136;2006-06-24;1;1000703;1003357;1
1003137;2006-06-24;1;1001031;1000703;1
1003138;2006-06-24;1;1001441;1000703;1
1003139;2006-06-24;1;1001030;1000703;1
1003140;2006-06-24;1;1000719;1000703;2
1003141;2006-06-24;1;1003124;1000703;2
1003142;2006-06-24;1;1004438;1000703;2
1003143;2006-06-24;1;1004825;1000703;2
1003144;2006-06-24;1;1005075;1000703;2
1003145;2006-06-24;1;1006093;1000703;2
1003146;2006-06-24;1;1004229;1000703;2
1003147;2006-06-24;1;1006957;1000703;2
1003148;2006-06-24;1;1001611;1000703;2
1003149;2006-06-24;1;1004147;1000704;2
1003150;2006-06-24;1;1005898;1000704;2
1003151;2006-06-24;1;1007756;1000704;2
1003152;2006-06-24;1;1004637;1000705;0
1003153;2006-06-24;1;1000738;1000705;2
1003154;2006-06-24;1;1004637;1000706;0
1003155;2006-06-24;1;1000706;1002467;1
1003156;2006-06-24;1;1001310;1000706;2
1003157;2006-06-24;1;1001611;1000706;2
1003158;2006-06-24;1;1000722;1000708;1
1003159;2006-06-24;1;1000709;1000708;2
1003160;2006-06-24;1;1000739;1000708;2
1003161;2006-06-24;1;1001741;1000708;2
1003162;2006-06-24;1;1002541;1000708;2
1003163;2006-06-24;1;1002610;1000708;2
1003164;2006-06-24;1;1003769;1000708;2
1003165;2006-06-24;1;1004116;1000708;2
1003166;2006-06-24;1;1004669;1000708;2
1003167;2006-06-24;1;1004740;1000708;2
1003168;2006-06-24;1;1005448;1000708;2
1003169;2006-06-24;1;1006251;1000708;2
1003170;2006-06-24;1;1006293;1000708;2
1003171;2006-06-24;1;1006890;1000708;2
1003172;2006-06-24;1;1013510;1000708;2
1003173;2006-06-24;1;1014084;1000708;2
1003174;2006-06-24;1;1000710;1003068;0
1003175;2006-06-24;1;1000710;1003066;1
1003177;2006-06-24;1;1000710;1009642;1
1003178;2006-06-24;1;1000722;1000710;1
1003179;2006-06-24;1;1003062;1000710;1
1003180;2006-06-24;1;1000938;1000710;1
1003181;2006-06-24;1;1000710;1003066;2
1003183;2006-06-24;1;1000710;1003059;2
1003184;2006-06-24;1;1000712;1000710;2
1003185;2006-06-24;1;1001025;1000710;2
1003186;2006-06-24;1;1001719;1000710;2
1003187;2006-06-24;1;1000711;1000710;2
1003188;2006-06-24;1;1002503;1000710;2
1003189;2006-06-24;1;1006945;1000710;2
1003190;2006-06-24;1;1008766;1000710;2
1003191;2006-06-24;1;1010208;1000710;2
1003192;2006-06-24;1;1014240;1000710;2
1003193;2006-06-24;1;1000712;1000711;2
1003194;2006-06-24;1;1000715;1002788;0
1003195;2006-06-24;1;1000716;1000715;0
1003196;2006-06-24;1;1002096;1000715;2
1003197;2006-06-24;1;1001880;1000716;1
1003198;2006-06-24;1;1003618;1000716;1
1003199;2006-06-24;1;1003748;1000716;1
1003200;2006-06-24;1;1003879;1000716;2
1003201;2006-06-24;1;1004311;1000716;2
1003202;2006-06-24;1;1004356;1000716;2
1003203;2006-06-24;1;1004623;1000716;2
1003204;2006-06-24;1;1004632;1000716;2
1003205;2006-06-24;1;1005276;1000716;2
1003206;2006-06-24;1;1006047;1000716;2
1003207;2006-06-24;1;1006425;1000716;2
1003208;2006-06-24;1;1006530;1000716;2
1003209;2006-06-24;1;1006536;1000716;2
1003210;2006-06-24;1;1006821;1000716;2
1003211;2006-06-24;1;1006850;1000716;2
1003212;2006-06-24;1;1006856;1000716;2
1003213;2006-06-24;1;1007448;1000716;2
1003214;2006-06-24;1;1008395;1000716;2
1003215;2006-06-24;1;1008679;1000716;2
1003216;2006-06-24;1;1008754;1000716;2
1003217;2006-06-24;1;1009379;1000716;2
1003218;2006-06-24;1;1010323;1000716;2
1003219;2006-06-24;1;1013476;1000716;2
1003220;2006-06-24;1;1013859;1000716;2
1003221;2006-06-24;1;1013930;1000716;2
1003222;2006-06-24;1;1000717;1002600;0
1003223;2006-06-24;1;1000718;1000717;0
1003224;2006-06-24;1;1001806;1000717;2
1003225;2006-06-24;1;1003748;1000718;1
1003226;2006-06-24;1;1003880;1000718;2
1003227;2006-06-24;1;1004532;1000718;2
1003228;2006-06-24;1;1004312;1000718;2
1003229;2006-06-24;1;1004624;1000718;2
1003230;2006-06-24;1;1004633;1000718;2
1003231;2006-06-24;1;1005276;1000718;2
1003232;2006-06-24;1;1006048;1000718;2
1003233;2006-06-24;1;1006424;1000718;2
1003234;2006-06-24;1;1006529;1000718;2
1003235;2006-06-24;1;1006535;1000718;2
1003236;2006-06-24;1;1006822;1000718;2
1003237;2006-06-24;1;1006849;1000718;2
1003238;2006-06-24;1;1006857;1000718;2
1003239;2006-06-24;1;1007447;1000718;2
1003240;2006-06-24;1;1007765;1000718;2
1003241;2006-06-24;1;1008394;1000718;2
1003242;2006-06-24;1;1008680;1000718;2
1003243;2006-06-24;1;1008755;1000718;2
1003244;2006-06-24;1;1010351;1000718;2
1003245;2006-06-24;1;1013361;1000718;2
1003246;2006-06-24;1;1013859;1000718;2
1003247;2006-06-24;1;1013929;1000718;2
1003248;2006-06-24;1;1006662;1000720;1
1003249;2006-06-24;1;1005558;1000720;2
1003250;2006-06-24;1;1000722;1005488;1
1003251;2006-06-24;1;1000722;1002079;1
1003252;2006-06-24;1;1000722;1001748;1
1003253;2006-06-24;1;1000722;1002370;1
1003254;2006-06-24;1;1000722;1003308;1
1003255;2006-06-24;1;1000722;1003220;1
1003256;2006-06-24;1;1000722;1003318;1
1003257;2006-06-24;1;1000722;1003058;1
1003258;2006-06-24;1;1000722;1002964;1
1003259;2006-06-24;1;1000722;1001895;1
1003260;2006-06-24;1;1000722;1003123;1
1003261;2006-06-24;1;1000722;1001750;1
1003262;2006-06-24;1;1000722;1002830;1
1003263;2006-06-24;1;1000722;1000962;1
1003264;2006-06-24;1;1000722;1002580;1
1003265;2006-06-24;1;1000722;1002048;1
1003266;2006-06-24;1;1000722;1001899;1
1003267;2006-06-24;1;1000722;1001761;1
1003268;2006-06-24;1;1000722;1001869;1
1003269;2006-06-24;1;1000722;1001283;1
1003270;2006-06-24;1;1000722;1001025;1
1003271;2006-06-24;1;1000722;1001207;1
1003272;2006-06-24;1;1000722;1004642;1
1003273;2006-06-24;1;1000722;1004730;1
1003274;2006-06-24;1;1000722;1005104;1
1003275;2006-06-24;1;1000722;1005144;1
1003276;2006-06-24;1;1000723;1000722;2
1003277;2006-06-24;1;1001310;1000722;2
1003278;2006-06-24;1;1002023;1000722;2
1003279;2006-06-24;1;1002231;1000722;2
1003280;2006-06-24;1;1003764;1000722;2
1003281;2006-06-24;1;1001931;1000722;2
1003282;2006-06-24;1;1003229;1000722;2
1003283;2006-06-24;1;1004636;1000722;2
1003284;2006-06-24;1;1004771;1000722;2
1003285;2006-06-24;1;1004797;1000722;2
1003286;2006-06-24;1;1005384;1000722;2
1003287;2006-06-24;1;1005503;1000722;2
1003288;2006-06-24;1;1005520;1000722;2
1003289;2006-06-24;1;1006358;1000722;2
1003290;2006-06-24;1;1006293;1000722;2
1003291;2006-06-24;1;1006420;1000722;2
1003292;2006-06-24;1;1006595;1000722;2
1003293;2006-06-24;1;1006836;1000722;2
1003295;2006-06-24;1;1008468;1000722;2
1003296;2006-06-24;1;1008678;1000722;2
1003297;2006-06-24;1;1009657;1000722;2
1003298;2006-06-24;1;1009664;1000722;2
1003299;2006-06-24;1;1009742;1000722;2
1003300;2006-06-24;1;1010481;1000722;2
1003301;2006-06-24;1;1011333;1000722;2
1003302;2006-06-24;1;1012213;1000722;2
1003304;2006-06-24;1;1012748;1000722;2
1003305;2006-06-24;1;1012798;1000722;2
1003306;2006-06-24;1;1011323;1000722;2
1003307;2006-06-24;1;1013061;1000722;2
1003308;2006-06-24;1;1013317;1000722;2
1003309;2006-06-24;1;1013358;1000722;2
1003310;2006-06-24;1;1013971;1000722;2
1003311;2006-06-24;1;1004771;1000723;2
1003312;2006-06-24;1;1006627;1000723;2
1003313;2006-06-24;1;1008468;1000723;2
1003314;2006-06-24;1;1000724;1003882;1
1003315;2006-06-24;1;1000724;1002866;1
1003316;2006-06-24;1;1002876;1000724;1
1003317;2006-06-24;1;1003971;1000724;1
1003318;2006-06-24;1;1013914;1000724;1
1003319;2006-06-24;1;1006316;1000724;2
1003320;2006-06-24;1;1006703;1000724;2
1003321;2006-06-24;1;1001611;1000724;2
1003322;2006-06-24;1;1012805;1000724;2
1003323;2006-06-24;1;1013157;1000724;2
1003324;2006-06-24;1;1000725;1002352;1
1003325;2006-06-24;1;1004729;1000725;1
1003326;2006-06-24;1;1001425;1000725;1
1003327;2006-06-24;1;1012164;1000725;1
1003328;2006-06-24;1;1004181;1000725;2
1003329;2006-06-24;1;1004728;1000725;2
1003330;2006-06-24;1;1006394;1000725;2
1003331;2006-06-24;1;1007186;1000725;2
1003332;2006-06-24;1;1013301;1000725;2
1003333;2006-06-24;1;1003942;1000728;1
1003334;2006-06-24;1;1005883;1000735;1
1003335;2006-06-24;1;1001598;1000735;1
1003336;2006-06-24;1;1004560;1000735;1
1003337;2006-06-24;1;1009798;1000735;1
1003338;2006-06-24;1;1000738;1000735;2
1003339;2006-06-24;1;1008171;1000735;2
1003340;2006-06-24;1;1013920;1000735;2
1003341;2006-06-24;1;1004611;1000736;0
1003342;2006-06-24;1;1000736;1001839;1
1003343;2006-06-24;1;1000736;1001840;1
1003344;2006-06-24;1;1000736;1002207;1
1003345;2006-06-24;1;1000994;1000736;2
1003346;2006-06-24;1;1001310;1000736;2
1003347;2006-06-24;1;1000738;1000736;2
1003348;2006-06-24;1;1008887;1000736;2
1003349;2006-06-24;1;1012560;1000736;2
1003350;2006-06-24;1;1000737;1003789;1
1003351;2006-06-24;1;1000737;1008396;1
1003352;2006-06-24;1;1001310;1000737;2
1003353;2006-06-24;1;1003435;1000737;2
1003354;2006-06-24;1;1007084;1000737;2
1003355;2006-06-24;1;1007086;1000737;2
1003356;2006-06-24;1;1006102;1000737;2
1003357;2006-06-24;1;1000738;1000737;2
1003358;2006-06-24;1;1006957;1000737;2
1003359;2006-06-24;1;1008165;1000737;2
1003360;2006-06-24;1;1009460;1000737;2
1003361;2006-06-24;1;1008520;1000737;2
1003362;2006-06-24;1;1009461;1000737;2
1003363;2006-06-24;1;1013298;1000737;2
1003364;2006-06-24;1;1003789;1000738;1
1003365;2006-06-24;1;1002207;1000738;1
1003366;2006-06-24;1;1004813;1000738;1
1003367;2006-06-24;1;1004147;1000738;2
1003368;2006-06-24;1;1007111;1000738;2
1003369;2006-06-24;1;1007756;1000738;2
1003370;2006-06-24;1;1000741;1000740;2
1003371;2006-06-24;1;1000903;1000740;2
1003372;2006-06-24;1;1001403;1000740;2
1003373;2006-06-24;1;1001728;1000740;2
1003374;2006-06-24;1;1005867;1000740;2
1003375;2006-06-24;1;1006314;1000740;2
1003376;2006-06-24;1;1006374;1000740;2
1003377;2006-06-24;1;1009063;1000740;2
1003378;2006-06-24;1;1009218;1000740;2
1003379;2006-06-24;1;1010089;1000740;2
1003380;2006-06-24;1;1010483;1000740;2
1003381;2006-06-24;1;1012101;1000740;2
