RecID;MStamp;MStation;IDArtHistActief;IdArtHistPassief;RelatieType
1000694;2006-07-28;1;1068542;1068559;2
1000696;2006-07-28;1;1068544;1068561;2
1000697;2006-07-28;1;1068545;1068562;2
1000698;2006-07-28;1;1068547;1068563;2
1000702;2006-07-28;1;1068548;1068564;2
1000704;2006-07-28;1;1068552;1068566;2
1000705;2006-07-28;1;1068554;1068567;2
1000708;2006-07-31;1;1068572;1068582;2
1000709;2006-07-31;1;1068569;1068573;2
1000710;2006-07-31;1;1068570;1068574;8
1000711;2006-07-31;1;1068571;1068576;8
1000712;2006-07-31;1;1068571;1068577;8
1000713;2006-07-31;1;1068571;1068578;8
1000714;2006-07-31;1;1068571;1068579;8
1000715;2006-07-31;1;1068571;1068580;8
1000716;2006-07-31;1;1068571;1068581;8
1000717;2006-07-31;1;1068604;1068607;2
1000719;2006-07-31;1;1068922;1068925;0
1000720;2006-07-31;1;1068922;1068926;0
1000721;2006-07-31;1;1068922;1068927;0
1000722;2006-07-31;1;1068922;1068928;0
1000723;2006-07-31;1;1068922;1068929;0
1000724;2006-07-31;1;1068922;1068930;0
1000725;2006-07-31;1;1068922;1068931;0
1000726;2006-07-31;1;1068922;1068932;0
1000727;2006-07-31;1;1068922;1068933;0
1000728;2006-07-31;1;1068922;1068934;0
1000729;2006-07-31;1;1068922;1068935;0
1000730;2006-07-31;1;1068922;1068936;0
1000731;2006-07-31;1;1068922;1068937;0
1000732;2006-07-31;1;1068922;1068938;0
1000733;2006-07-31;1;1068922;1068939;0
1000734;2006-07-31;1;1068922;1068940;0
1000735;2006-07-31;1;1068922;1068941;0
1000736;2006-07-31;1;1068922;1068942;0
1000737;2006-07-31;1;1068922;1068943;0
1000738;2006-07-31;1;1068922;1068944;0
1000739;2006-07-31;1;1068922;1068945;0
1000740;2006-07-31;1;1068922;1068946;0
1000741;2006-07-31;1;1068922;1068947;0
1000742;2006-07-31;1;1068922;1068948;0
1000743;2006-07-31;1;1068922;1068949;0
1000750;2006-07-31;1;1068922;1068954;0
1000751;2006-07-31;1;1068922;1068955;0
1000752;2006-07-31;1;1068922;1068956;0
1000753;2006-07-31;1;1068922;1068957;0
1000755;2006-07-31;1;1068922;1068958;0
1000757;2006-07-31;1;1068922;1068959;0
1000759;2006-07-31;1;1068922;1068960;0
1000761;2006-07-31;1;1068963;1068965;0
1000762;2006-07-31;1;1068621;1069026;2
1000763;2006-07-31;1;1068622;1069028;2
1000765;2006-07-31;1;1068623;1069030;2
1000766;2006-07-31;1;1068624;1069040;2
1000767;2006-07-31;1;1068625;1069040;2
1000768;2006-07-31;1;1068626;1069063;2
1000769;2006-07-31;1;1068627;1069070;2
1000770;2006-07-31;1;1068628;1069075;2
1000771;2006-07-31;1;1068995;1069037;2
1000772;2006-07-31;1;1069003;1069037;2
1000773;2006-07-31;1;1069009;1069037;2
1000774;2006-07-31;1;1069012;1069037;2
1000775;2006-07-31;1;1069016;1069037;2
1000776;2006-07-31;1;1069019;1069037;2
1000777;2006-07-31;1;1069020;1069037;2
1000778;2006-07-31;1;1069022;1069037;2
1000779;2006-07-31;1;1068998;1069027;2
1000780;2006-07-31;1;1069014;1069027;2
1000781;2006-07-31;1;1069015;1069027;2
1000782;2006-07-31;1;1069017;1069027;2
1000783;2006-07-31;1;1069018;1069027;2
1000784;2006-07-31;1;1069021;1069027;2
1000785;2006-07-31;1;1068629;1069124;2
1000787;2006-07-31;1;1069147;1069153;0
1000788;2006-07-31;1;1069147;1069154;0
1000789;2006-07-31;1;1069147;1069155;0
1000790;2006-07-31;1;1069147;1069156;0
1000791;2006-07-31;1;1069147;1069157;0
1000792;2006-07-31;1;1069147;1069158;0
1000793;2006-07-31;1;1069147;1069159;0
1000794;2006-07-31;1;1069147;1069160;0
1000795;2006-07-31;1;1069147;1069161;0
1000796;2006-07-31;1;1069147;1069162;0
1000797;2006-07-31;1;1069147;1069163;0
1000798;2006-07-31;1;1069147;1069164;0
1000799;2006-07-31;1;1069147;1069165;0
1000800;2006-07-31;1;1069147;1069166;0
1000802;2006-07-31;1;1069179;1069182;0
1000803;2006-07-31;1;1069185;1069187;2
1000804;2006-08-01;1;1068630;1069215;2
1000805;2006-08-01;1;1068631;1069218;2
1000806;2006-08-01;1;1068632;1069219;2
1000807;2006-08-01;1;1068633;1069222;2
1000808;2006-08-01;1;1066712;1069236;2
1000809;2006-08-01;1;1066713;1069242;2
1000810;2006-08-01;1;1066714;1069242;2
1000811;2006-08-01;1;1068634;1069248;2
1000812;2006-08-01;1;1068635;1069249;2
1000813;2006-08-01;1;1068636;1069250;2
1000814;2006-08-01;1;1068636;1069251;2
1000815;2006-08-01;1;1068637;1069252;2
1000816;2006-08-01;1;1068638;1069253;2
1000817;2006-08-01;1;1066801;1069262;8
1000818;2006-08-01;1;1066758;1069269;2
1000820;2006-08-01;1;1066838;1069284;0
1000821;2006-08-01;1;1066838;1069285;0
1000822;2006-08-01;1;1066838;1069286;0
1000823;2006-08-01;1;1066838;1069287;0
1000824;2006-08-01;1;1066838;1069288;0
1000825;2006-08-01;1;1066838;1069289;0
1000826;2006-08-01;1;1066838;1069290;0
1000827;2006-08-01;1;1066838;1069291;0
1000828;2006-08-01;1;1066838;1069292;0
1000829;2006-08-01;1;1066838;1069293;0
1000830;2006-08-01;1;1066838;1069294;0
1000831;2006-08-01;1;1066838;1069295;0
1000832;2006-08-01;1;1066838;1069296;0
1000833;2006-08-01;1;1066838;1069297;0
1000834;2006-08-01;1;1066838;1069298;0
1000835;2006-08-01;1;1066838;1069299;0
1000836;2006-08-01;1;1066838;1069300;0
1000837;2006-08-01;1;1066838;1069301;0
1000839;2006-08-01;1;1067067;1069303;0
1000840;2006-08-01;1;1067067;1069304;0
1000841;2006-08-01;1;1067067;1069305;0
1000842;2006-08-01;1;1067067;1069306;0
1000843;2006-08-01;1;1067067;1069307;0
1000844;2006-08-01;1;1067067;1069308;0
1000845;2006-08-01;1;1067067;1069309;0
1000846;2006-08-01;1;1067067;1069310;0
1000847;2006-08-01;1;1067067;1069311;0
1000848;2006-08-01;1;1067067;1069312;0
1000849;2006-08-01;1;1067067;1069313;0
1000851;2006-08-01;1;1066921;1069315;0
1000852;2006-08-01;1;1066921;1069316;0
1000853;2006-08-01;1;1066921;1069317;0
1000854;2006-08-01;1;1066921;1069318;0
1000855;2006-08-01;1;1066921;1069319;0
1000856;2006-08-01;1;1066921;1069320;0
1000857;2006-08-01;1;1066921;1069321;0
1000858;2006-08-01;1;1066921;1069322;0
1000859;2006-08-01;1;1066921;1069323;0
1000860;2006-08-01;1;1066921;1069324;0
1000861;2006-08-01;1;1066921;1069325;0
1000862;2006-08-01;1;1066921;1069326;0
1000863;2006-08-01;1;1066921;1069327;0
1000864;2006-08-01;1;1066921;1069328;0
1000865;2006-08-01;1;1066921;1069329;0
1000866;2006-08-01;1;1066921;1069330;0
1000867;2006-08-01;1;1066921;1069331;0
1000868;2006-08-01;1;1066921;1069332;0
1000869;2006-08-01;1;1066921;1069333;0
1000871;2006-08-01;1;1066911;1069348;0
1000872;2006-08-01;1;1066911;1069349;0
1000873;2006-08-01;1;1066911;1069350;0
1000874;2006-08-01;1;1066911;1069351;0
1000875;2006-08-01;1;1066911;1069352;0
1000876;2006-08-01;1;1066911;1069353;0
1000877;2006-08-01;1;1066911;1069354;0
1000878;2006-08-01;1;1066911;1069355;0
1000879;2006-08-01;1;1066911;1069356;0
1000880;2006-08-01;1;1066911;1069357;0
1000881;2006-08-01;1;1066911;1069358;0
1000882;2006-08-01;1;1066911;1069359;0
1000883;2006-08-01;1;1066911;1069360;0
1000884;2006-08-01;1;1066911;1069361;0
1000885;2006-08-01;1;1066911;1069362;0
1000886;2006-08-01;1;1066911;1069363;0
1000887;2006-08-01;1;1066911;1069364;0
1000888;2006-08-01;1;1066911;1069365;0
1000889;2006-08-01;1;1066911;1069366;0
1000890;2006-08-01;1;1066911;1069367;0
1000891;2006-08-01;1;1066911;1069368;0
1000893;2006-08-01;1;1066932;1069369;0
1000894;2006-08-01;1;1066932;1069370;0
1000895;2006-08-01;1;1066932;1069371;0
1000896;2006-08-01;1;1066932;1069372;0
1000897;2006-08-01;1;1066932;1069373;0
1000898;2006-08-01;1;1066932;1069374;0
1000899;2006-08-01;1;1066932;1069375;0
1000900;2006-08-01;1;1066932;1069376;0
1000901;2006-08-01;1;1066932;1069377;0
1000902;2006-08-01;1;1066932;1069378;0
1000903;2006-08-01;1;1066932;1069379;0
1000904;2006-08-01;1;1066932;1069380;0
1000905;2006-08-01;1;1066932;1069381;0
1000906;2006-08-01;1;1066932;1069382;0
1000907;2006-08-01;1;1066932;1069383;0
1000908;2006-08-01;1;1066932;1069384;0
1000909;2006-08-01;1;1066932;1069385;0
1000910;2006-08-01;1;1066932;1069386;0
1000911;2006-08-01;1;1066932;1069387;0
1000912;2006-08-01;1;1066932;1069388;0
1000913;2006-08-01;1;1066932;1069389;0
1000914;2006-08-01;1;1066932;1069390;2
1000915;2006-08-01;1;1066932;1069391;2
1000916;2006-08-01;1;1068639;1069392;2
1000917;2006-08-01;1;1067074;1069394;2
1000918;2006-08-01;1;1067075;1069395;8
1000919;2006-08-01;1;1067075;1069397;8
1000920;2006-08-01;1;1067076;1069399;0
1000921;2006-08-01;1;1067076;1069400;0
1000923;2006-08-01;1;1067080;1069403;0
1000924;2006-08-01;1;1067080;1069404;0
1000925;2006-08-01;1;1067080;1069405;0
1000926;2006-08-01;1;1067083;1069408;2
1000927;2006-08-01;1;1067084;1069410;2
1000928;2006-08-01;1;1067085;1069411;2
1000929;2006-08-01;1;1054406;1069430;0
1000930;2006-08-01;1;1054406;1069433;0
1000931;2006-08-01;1;1054406;1069435;0
1000932;2006-08-01;1;1054406;1069437;0
1000933;2006-08-01;1;1054406;1069439;0
1000934;2006-08-01;1;1054406;1069441;0
1000935;2006-08-01;1;1054406;1069443;0
1000936;2006-08-01;1;1054406;1069445;0
1000937;2006-08-01;1;1054406;1069447;0
1000938;2006-08-01;1;1054406;1069448;0
1000939;2006-08-01;1;1054406;1069450;0
1000940;2006-08-01;1;1054406;1069453;0
1000941;2006-08-01;1;1054406;1069455;0
1000942;2006-08-01;1;1054406;1069462;0
1000943;2006-08-01;1;1054406;1069464;0
1000944;2006-08-01;1;1054406;1069466;0
1000945;2006-08-01;1;1054406;1069468;0
1000947;2006-08-01;1;1068640;1069471;2
1000948;2006-08-01;1;1068747;1069473;2
1000949;2006-08-01;1;1068746;1069472;2
1000951;2006-08-01;1;1068641;1069474;2
1000952;2006-08-01;1;1054407;1069475;0
1000953;2006-08-01;1;1068641;1069476;2
1000954;2006-08-01;1;1068748;1069477;2
1000955;2006-08-01;1;1055904;1069478;2
1000956;2006-08-01;1;1068749;1069486;2
1000957;2006-08-01;1;1055904;1069487;2
1000958;2006-08-01;1;1068750;1069488;2
1000959;2006-08-01;1;1055904;1069489;2
1000960;2006-08-01;1;1068750;1069490;2
1000961;2006-08-01;1;1055904;1069491;2
1000962;2006-08-01;1;1055904;1069492;2
1000963;2006-08-01;1;1055904;1069493;2
1000964;2006-08-01;1;1055904;1069494;2
1000965;2006-08-01;1;1055904;1069496;2
1000966;2006-08-01;1;1055905;1069497;2
1000967;2006-08-01;1;1055905;1069498;2
1000968;2006-08-01;1;1055905;1069499;2
1000969;2006-08-01;1;1055906;1069500;2
1000970;2006-08-01;1;1055906;1069501;2
1000971;2006-08-01;1;1055906;1069502;2
1000972;2006-08-01;1;1055906;1069503;2
1000973;2006-08-01;1;1055906;1069504;2
1000974;2006-08-01;1;1055906;1069505;2
1000975;2006-08-01;1;1055906;1069506;2
1000976;2006-08-01;1;1055907;1069507;2
1000977;2006-08-01;1;1055907;1069508;2
1000978;2006-08-02;1;1055909;1069510;2
1000979;2006-08-02;1;1055910;1069518;2
1000980;2006-08-02;1;1055911;1069521;2
1000981;2006-08-02;1;1055912;1069527;2
1000982;2006-08-02;1;1055697;1069544;2
1000983;2006-08-02;1;1055697;1069545;2
1000984;2006-08-02;1;1055697;1069548;2
1000985;2006-08-02;1;1055697;1069549;2
1000986;2006-08-02;1;1055697;1069551;2
1000987;2006-08-02;1;1055697;1069552;2
1000988;2006-08-02;1;1055697;1069555;2
1000989;2006-08-02;1;1055697;1069557;2
1000990;2006-08-02;1;1068757;1069556;2
1000991;2006-08-02;1;1055697;1069559;2
1000992;2006-08-02;1;1068756;1069553;2
1000993;2006-08-02;1;1055697;1069563;2
1000994;2006-08-02;1;1068754;1069550;2
1000995;2006-08-02;1;1055697;1069564;2
1000996;2006-08-02;1;1068753;1069543;2
1000997;2006-08-02;1;1068751;1069541;2
1000998;2006-08-02;1;1055697;1069566;2
1000999;2006-08-02;1;1068752;1069541;2
1001000;2006-08-02;1;1068752;1069542;2
1001001;2006-08-02;1;1055697;1069568;2
1001002;2006-08-02;1;1055697;1069571;2
1001003;2006-08-02;1;1055697;1069573;2
1001004;2006-08-02;1;1055697;1069574;2
1001005;2006-08-02;1;1055697;1069575;2
1001006;2006-08-02;1;1055697;1069577;2
1001007;2006-08-02;1;1055698;1069582;2
1001008;2006-08-02;1;1055698;1069583;2
1001009;2006-08-02;1;1055698;1069585;2
1001010;2006-08-02;1;1055698;1069586;2
1001011;2006-08-02;1;1055698;1069587;2
1001012;2006-08-02;1;1055698;1069589;2
1001013;2006-08-02;1;1055698;1069590;2
1001014;2006-08-02;1;1055698;1069592;2
1001015;2006-08-02;1;1055698;1069593;2
1001016;2006-08-02;1;1055698;1069594;2
1001017;2006-08-02;1;1055698;1069597;2
1001018;2006-08-02;1;1055698;1069602;2
1001019;2006-08-02;1;1055698;1069605;2
1001020;2006-08-02;1;1055698;1069609;2
1001021;2006-08-02;1;1055698;1069614;2
1001022;2006-08-02;1;1055699;1069616;2
1001023;2006-08-02;1;1055700;1069620;2
1001024;2006-08-02;1;1055701;1069622;2
1001025;2006-08-02;1;1068758;1069626;2
1001026;2006-08-02;1;1068760;1069628;2
1001027;2006-08-02;1;1067093;1069629;2
1001028;2006-08-02;1;1067094;1069630;2
1001029;2006-08-02;1;1067094;1069632;2
1001030;2006-08-02;1;1067095;1069632;2
1001031;2006-08-02;1;1067095;1069633;2
1001032;2006-08-02;1;1067095;1069634;2
1001033;2006-08-02;1;1067095;1069635;2
1001034;2006-08-02;1;1067096;1069637;2
1001035;2006-08-02;1;1067096;1069638;2
1001036;2006-08-02;1;1067097;1069639;2
1001038;2006-08-02;1;1067098;1069641;0
1001039;2006-08-02;1;1067098;1069642;0
1001040;2006-08-02;1;1067098;1069643;0
1001041;2006-08-02;1;1067098;1069644;0
1001042;2006-08-02;1;1067098;1069645;0
1001043;2006-08-02;1;1067098;1069646;0
1001044;2006-08-02;1;1067098;1069647;0
1001045;2006-08-02;1;1067098;1069648;0
1001046;2006-08-02;1;1067098;1069649;0
1001047;2006-08-02;1;1067098;1069650;0
1001048;2006-08-02;1;1067098;1069651;0
1001049;2006-08-02;1;1067098;1069652;0
1001050;2006-08-02;1;1067098;1069653;0
1001051;2006-08-02;1;1067098;1069654;0
1001052;2006-08-02;1;1067098;1069655;0
1001054;2006-08-02;1;1067098;1069656;0
1001055;2006-08-02;1;1067098;1069657;0
1001056;2006-08-02;1;1067098;1069658;0
1001057;2006-08-02;1;1067098;1069659;0
1001058;2006-08-02;1;1067098;1069660;0
1001059;2006-08-02;1;1067098;1069661;0
1001060;2006-08-02;1;1067098;1069662;0
1001061;2006-08-02;1;1067098;1069663;0
1001062;2006-08-02;1;1067098;1069664;0
1001063;2006-08-02;1;1067098;1069665;0
1001064;2006-08-02;1;1067098;1069666;0
1001065;2006-08-02;1;1067098;1069667;0
1001066;2006-08-02;1;1067098;1069668;0
1001067;2006-08-02;1;1067098;1069669;0
1001068;2006-08-02;1;1067098;1069670;0
1001069;2006-08-02;1;1068761;1069640;2
1001070;2006-08-02;1;1068762;1069640;2
1001071;2006-08-02;1;1068764;1069640;2
1001073;2006-08-02;1;1067098;1069671;0
1001074;2006-08-02;1;1067098;1069672;0
1001075;2006-08-02;1;1067098;1069673;0
1001076;2006-08-02;1;1067098;1069674;0
1001077;2006-08-02;1;1067098;1069675;0
1001078;2006-08-02;1;1067098;1069676;0
1001079;2006-08-02;1;1067098;1069677;0
1001080;2006-08-02;1;1067098;1069678;0
1001081;2006-08-02;1;1067098;1069679;0
1001082;2006-08-02;1;1067098;1069680;0
1001083;2006-08-02;1;1067098;1069681;0
1001084;2006-08-02;1;1067098;1069682;0
1001085;2006-08-02;1;1067098;1069683;0
1001086;2006-08-02;1;1067098;1069684;0
1001087;2006-08-02;1;1067098;1069685;0
1001088;2006-08-02;1;1067098;1069686;0
1001089;2006-08-02;1;1067098;1069687;0
1001090;2006-08-02;1;1068765;1069640;2
1001091;2006-08-02;1;1068766;1069640;2
1001092;2006-08-02;1;1068767;1069688;2
1001094;2006-08-02;1;1067098;1069690;0
1001095;2006-08-02;1;1067098;1069691;0
1001096;2006-08-02;1;1067098;1069692;0
1001097;2006-08-02;1;1067098;1069693;0
1001098;2006-08-02;1;1067098;1069694;0
1001099;2006-08-02;1;1067098;1069695;0
1001100;2006-08-02;1;1067098;1069696;0
1001101;2006-08-02;1;1067098;1069697;0
1001102;2006-08-02;1;1067098;1069698;0
1001103;2006-08-02;1;1067098;1069699;0
1001104;2006-08-02;1;1067098;1069700;0
1001105;2006-08-02;1;1067098;1069701;0
1001106;2006-08-02;1;1067098;1069702;0
1001107;2006-08-02;1;1067098;1069703;0
1001108;2006-08-02;1;1067098;1069704;0
1001109;2006-08-02;1;1068769;1069689;2
1001110;2006-08-02;1;1068769;1069705;2
1001111;2006-08-02;1;1068770;1069706;2
1001112;2006-08-02;1;1068771;1069707;2
1001113;2006-08-02;1;1068771;1069708;2
1001114;2006-08-02;1;1068772;1069708;2
1001115;2006-08-02;1;1068772;1069707;2
1001116;2006-08-02;1;1068771;1069709;2
1001117;2006-08-02;1;1068771;1069710;2
1001118;2006-08-02;1;1068785;1069712;2
1001119;2006-08-02;1;1068642;1069711;2
1001120;2006-08-02;1;1068643;1069713;2
1001121;2006-08-02;1;1068644;1069714;2
1001122;2006-08-02;1;1068645;1069714;2
1001123;2006-08-02;1;1068647;1069714;2
1001124;2006-08-02;1;1068649;1069714;2
1001125;2006-08-02;1;1068651;1069714;2
1001126;2006-08-02;1;1068652;1069714;2
1001127;2006-08-02;1;1068653;1069717;2
1001130;2006-08-02;1;1067180;1069718;0
1001131;2006-08-02;1;1067180;1069719;0
1001132;2006-08-02;1;1067180;1069720;0
1001133;2006-08-02;1;1067180;1069721;0
1001134;2006-08-02;1;1067180;1069722;0
1001135;2006-08-02;1;1067180;1069723;0
1001136;2006-08-02;1;1067180;1069724;0
1001137;2006-08-02;1;1067180;1069725;0
1001138;2006-08-02;1;1067180;1069726;0
1001139;2006-08-02;1;1067180;1069727;0
1001140;2006-08-02;1;1067180;1069728;0
1001141;2006-08-02;1;1067180;1069729;0
1001142;2006-08-02;1;1067180;1069730;0
1001143;2006-08-02;1;1067284;1058769;2
1001145;2006-08-02;1;1067285;1069731;0
1001147;2006-08-02;1;1067285;1069733;0
1001148;2006-08-02;1;1067285;1069734;0
1001149;2006-08-02;1;1067285;1069735;0
1001150;2006-08-02;1;1067285;1069736;0
1001151;2006-08-02;1;1067285;1069737;0
1001152;2006-08-02;1;1067285;1069738;0
1001153;2006-08-02;1;1067285;1069739;0
1001154;2006-08-02;1;1067285;1069740;0
1001155;2006-08-02;1;1067285;1069741;0
1001156;2006-08-02;1;1067285;1069742;0
1001157;2006-08-02;1;1067285;1069743;0
1001158;2006-08-02;1;1067285;1069744;0
1001159;2006-08-02;1;1067285;1069745;0
1001160;2006-08-02;1;1067285;1069746;0
1001161;2006-08-02;1;1067285;1069747;0
1001162;2006-08-02;1;1067285;1069748;0
1001163;2006-08-02;1;1067285;1069749;0
1001164;2006-08-02;1;1067285;1069750;0
1001165;2006-08-02;1;1067285;1069751;0
1001166;2006-08-02;1;1067285;1069752;0
1001167;2006-08-02;1;1067285;1069753;0
1001168;2006-08-02;1;1067285;1069754;0
1001169;2006-08-02;1;1067285;1069755;0
1001170;2006-08-02;1;1067285;1069756;0
1001171;2006-08-02;1;1067285;1069757;0
1001172;2006-08-02;1;1067285;1069758;0
1001173;2006-08-02;1;1067285;1069759;0
1001174;2006-08-02;1;1067285;1069760;0
1001175;2006-08-02;1;1067285;1069761;0
1001176;2006-08-02;1;1067285;1069762;0
1001177;2006-08-02;1;1067285;1069763;0
1001178;2006-08-02;1;1067285;1069764;0
1001179;2006-08-02;1;1067285;1069765;0
1001180;2006-08-02;1;1067285;1069766;0
1001181;2006-08-02;1;1067285;1069767;0
1001182;2006-08-02;1;1067285;1069768;0
1001183;2006-08-02;1;1067285;1069769;0
1001184;2006-08-02;1;1067285;1069770;0
1001185;2006-08-02;1;1067285;1069771;0
1001186;2006-08-02;1;1067285;1069772;0
1001187;2006-08-02;1;1067285;1069773;0
1001189;2006-08-02;1;1067287;1069778;0
1001190;2006-08-02;1;1067287;1069779;0
1001191;2006-08-02;1;1067287;1069780;0
1001192;2006-08-02;1;1067287;1069781;0
1001193;2006-08-02;1;1067287;1069782;0
1001194;2006-08-02;1;1067287;1069783;0
1001195;2006-08-02;1;1067287;1069784;0
1001196;2006-08-02;1;1067287;1069785;0
1001197;2006-08-02;1;1067287;1069786;0
1001198;2006-08-02;1;1067287;1069787;0
1001199;2006-08-02;1;1067287;1069788;0
1001200;2006-08-02;1;1067287;1069789;0
1001201;2006-08-02;1;1067287;1069790;0
1001202;2006-08-02;1;1067287;1069791;0
1001203;2006-08-02;1;1067287;1069792;0
1001204;2006-08-02;1;1067287;1069793;0
1001206;2006-08-02;1;1068786;1069794;2
1001207;2006-08-02;1;1068787;1069794;2
1001208;2006-08-02;1;1068787;1069795;2
1001209;2006-08-02;1;1068787;1069796;2
1001210;2006-08-02;1;1067338;1069797;2
1001211;2006-08-02;1;1067339;1069798;2
1001212;2006-08-02;1;1067342;1069799;2
1001213;2006-08-02;1;1067367;1069801;8
1001214;2006-08-02;1;1067368;1069802;8
1001215;2006-08-02;1;1067360;1069804;2
1001216;2006-08-02;1;1067361;1069805;2
1001217;2006-08-02;1;1067362;1069806;2
1001221;2006-08-02;1;1067393;1069810;0
1001225;2006-08-02;1;1067395;1069811;0
1001227;2006-08-02;1;1067394;1069812;0
1001228;2006-08-02;1;1067541;1069813;2
1001229;2006-08-02;1;1067542;1069815;2
1001230;2006-08-02;1;1067543;1069818;2
1001231;2006-08-02;1;1067544;1069820;2
1001232;2006-08-02;1;1067545;1069822;8
1001233;2006-08-02;1;1067546;1069825;2
1001234;2006-08-02;1;1067547;1069828;2
1001235;2006-08-02;1;1067548;1069832;2
1001236;2006-08-02;1;1068656;1069844;2
1001237;2006-08-02;1;1068789;1069846;2
1001239;2006-08-02;1;1067551;1069848;2
1001240;2006-08-02;1;1067552;1069849;2
1001241;2006-08-02;1;1067553;1069850;2
1001242;2006-08-02;1;1068660;1069851;2
1001243;2006-08-02;1;1067555;1069852;2
1001244;2006-08-02;1;1068658;1069847;2
1001245;2006-08-02;1;1067556;1069853;8
1001246;2006-08-02;1;1068790;1069854;2
1001247;2006-08-02;1;1067557;1069855;2
1001248;2006-08-02;1;1067558;1069856;2
1001249;2006-08-02;1;1067559;1069857;2
1001250;2006-08-02;1;1067560;1069858;2
1001251;2006-08-02;1;1067561;1069859;2
1001252;2006-08-03;1;1068791;1069875;2
1001253;2006-08-03;1;1068792;1069876;2
1001254;2006-08-03;1;1068794;1069876;2
1001255;2006-08-03;1;1067562;1069877;2
1001256;2006-08-03;1;1068795;1069879;2
1001257;2006-08-03;1;1068796;1069881;2
1001258;2006-08-03;1;1067563;1069880;2
1001259;2006-08-03;1;1068798;1069882;2
1001260;2006-08-03;1;1067564;1069885;2
1001261;2006-08-03;1;1068799;1069884;2
1001262;2006-08-03;1;1067565;1069886;2
1001280;2006-08-03;1;1049622;1069905;0
1001281;2006-08-03;1;1049622;1069906;0
1001282;2006-08-03;1;1049622;1069907;0
1001283;2006-08-03;1;1049622;1069908;0
1001284;2006-08-03;1;1049622;1069909;0
1001285;2006-08-03;1;1049622;1069910;0
1001286;2006-08-03;1;1049622;1069911;0
1001287;2006-08-03;1;1049622;1069912;0
1001288;2006-08-03;1;1049622;1069913;0
1001289;2006-08-03;1;1049622;1069914;0
1001290;2006-08-03;1;1049622;1069915;0
1001291;2006-08-03;1;1049622;1069916;0
1001292;2006-08-03;1;1049622;1069917;0
1001293;2006-08-03;1;1049622;1069918;0
1001294;2006-08-03;1;1049622;1069919;0
1001295;2006-08-03;1;1067566;1069904;2
1001296;2006-08-03;1;1067567;1069920;2
1001298;2006-08-03;1;1067580;1069925;2
1001299;2006-08-03;1;1067580;1069929;2
1001300;2006-08-03;1;1068800;1069932;2
1001301;2006-08-03;1;1067584;1069933;2
1001302;2006-08-03;1;1067585;1069935;2
1001303;2006-08-03;1;1067586;1069939;2
1001304;2006-08-03;1;1067587;1069941;2
1001305;2006-08-03;1;1067588;1069946;2
1001306;2006-08-03;1;1067589;1069947;2
1001307;2006-08-03;1;1067590;1069949;2
1001308;2006-08-03;1;1067591;1069951;0
1001309;2006-08-03;1;1067592;1069952;2
