RecID;MStamp;MStation;IDDocument;IDTrefwoord
1013154;2009-09-02;1;1018283;1001479
1013155;2009-09-02;1;1018283;1001530
1013156;2009-09-03;1;1018291;1000246
1013157;2009-09-03;1;1018292;1000445
1013158;2009-09-03;1;1018293;1001329
1013159;2009-09-04;1;1018294;1000710
1013160;2009-09-04;1;1018294;1000067
1013161;2009-09-04;1;1018307;1000236
1013162;2009-09-04;1;1018307;1001531
1013163;2009-09-04;1;1018307;1000153
1013164;2009-09-04;1;1018296;1000360
1013165;2009-09-04;1;1018296;1001419
1013166;2009-09-04;1;1018308;1000429
1013170;2009-09-04;1;1018299;1000236
1013171;2009-09-04;1;1018300;1000129
1013172;2009-09-04;1;1018300;1000195
1013173;2009-09-04;1;1018302;1000129
1013174;2009-09-04;1;1018303;1001364
1013175;2009-09-04;1;1018303;1000195
1013176;2009-09-04;1;1018305;1000242
1013177;2009-09-04;1;1018306;1001481
1013178;2009-09-04;1;1018306;1000474
1013179;2009-09-07;1;1018309;1000849
1013180;2009-09-08;1;1018311;1000849
1013181;2009-09-10;1;1018314;1001235
1013182;2009-09-10;1;1018314;1000222
1013183;2009-09-10;1;1018315;1001301
1013184;2009-09-10;1;1018315;1000465
1013185;2009-09-14;1;1018323;1000024
1013186;2009-09-14;1;1018323;1001334
1013187;2009-09-14;1;1018323;1000020
1013188;2009-09-14;1;1018323;1000254
1013189;2009-09-14;1;1018323;1000253
1013190;2009-09-17;1;1018353;1000558
1013191;2009-09-17;1;1018354;1000558
1013192;2009-09-17;1;1018355;1000867
1013193;2009-09-17;1;1018357;1000596
1013194;2009-09-17;1;1018357;1001479
1013195;2009-09-17;1;1018358;1000867
1013196;2009-09-17;1;1018359;1000474
1013197;2009-09-17;1;1018360;1001484
1013198;2009-09-17;1;1018360;1000007
1013199;2009-09-17;1;1018361;1000558
1013200;2009-09-18;1;1018372;1001301
1013201;2009-09-18;1;1018372;1001095
1013202;2009-09-18;1;1018372;1000465
1013203;2009-09-18;1;1018372;1000562
1013204;2009-09-18;1;1018366;1000236
1013205;2009-09-18;1;1018366;1001103
1013206;2009-09-18;1;1018366;1001387
1013207;2009-09-18;1;1018366;1000153
1013208;2009-09-18;1;1018367;1000472
1013209;2009-09-18;1;1018368;1000414
1013210;2009-09-18;1;1018369;1001168
1013211;2009-09-18;1;1018370;1000474
1013212;2009-09-18;1;1018370;1000183
1013213;2009-09-18;1;1018370;1000912
1013214;2009-09-18;1;1018370;1000149
1013215;2009-09-18;1;1018371;1001534
1013216;2009-09-23;1;1018385;1000534
1013217;2009-09-23;1;1018385;1001484
1013218;2009-09-23;1;1018388;1001247
1013219;2009-09-23;1;1018388;1000195
1013220;2009-09-23;1;1018389;1000217
1013221;2009-09-23;1;1018392;1000679
1013222;2009-09-23;1;1018392;1000616
1013223;2009-09-23;1;1018392;1000615
1013224;2009-09-23;1;1018392;1001218
1013225;2009-09-23;1;1018399;1001026
1013226;2009-09-23;1;1018399;1000366
1013227;2009-09-23;1;1018400;1000822
1013228;2009-09-23;1;1018401;1000822
1013229;2009-09-23;1;1018390;1000038
1013230;2009-09-23;1;1018390;1000039
1013231;2009-09-23;1;1018390;1000050
1013232;2009-09-23;1;1018390;0
1013233;2009-09-23;1;1018390;1000059
1013234;2009-09-24;1;1018402;1000131
1013235;2009-09-24;1;1018402;1001535
1013236;2009-09-24;1;1018404;1000179
1013237;2009-09-24;1;1018404;1000131
1013238;2009-09-24;1;1018405;1001101
1013239;2009-09-24;1;1018405;1000100
1013240;2009-09-24;1;1018406;1000085
1013241;2009-09-25;1;1018410;1000194
1013242;2009-09-25;1;1018410;1001442
1013243;2009-09-25;1;1018410;1000193
1013244;2009-09-25;1;1018410;1000192
1013245;2009-09-30;1;1018412;1000429
1013246;2009-09-30;1;1018413;1000429
1013247;2009-09-30;1;1018414;1001536
1013248;2009-09-30;1;1018414;1000587
1013249;2009-09-30;1;1018415;1001038
1013250;2009-09-30;1;1018416;1000417
1013251;2009-09-30;1;1018416;1001038
1013252;2009-09-30;1;1018416;1000150
1013253;2009-10-02;1;1018421;1001532
1013254;2009-10-02;1;1018421;1001095
1013255;2009-10-02;1;1018421;1001235
1013256;2009-10-05;1;1017605;1001295
1013257;2009-10-05;1;1018428;1000131
1013258;2009-10-05;1;1018428;1001537
1013259;2009-10-05;1;1018428;1001483
1013260;2009-10-05;1;1018428;1001258
1013261;2009-10-05;1;1018429;1000088
1013262;2009-10-05;1;1018429;1000279
1013263;2009-10-05;1;1018429;1000278
1013264;2009-10-05;1;1018429;1000867
1013265;2009-10-06;1;1018430;1000679
1013266;2009-10-12;1;1018433;1000390
1013267;2009-10-12;1;1018433;1000276
1013268;2009-10-12;1;1018433;1000902
1013269;2009-10-12;1;1018433;1000146
1013270;2009-10-12;1;1018434;1000474
1013271;2009-10-12;1;1018434;1000085
1013272;2009-10-12;1;1018434;1001090
1013273;2009-10-12;1;1018435;1000088
1013274;2009-10-12;1;1018435;1000531
1013275;2009-10-12;1;1018435;1000530
1013276;2009-10-13;1;1018436;1001101
1013277;2009-10-13;1;1018436;1000089
1013278;2009-10-13;1;1018436;1000032
1013279;2009-10-13;1;1018436;1001102
1013280;2009-10-13;1;1018436;1000298
1013281;2009-10-13;1;1018439;1000849
1013282;2009-10-13;1;1018439;1000429
1013283;2009-10-13;1;1018440;1000195
1013284;2009-10-13;1;1018440;1000460
1013285;2009-10-13;1;1018441;1000165
1013286;2009-10-13;1;1018442;1000474
1013287;2009-10-13;1;1018442;1000254
1013288;2009-10-13;1;1018442;1001075
1013289;2009-10-13;1;1018443;1001392
1013290;2009-10-14;1;1018446;1000849
1013291;2009-10-14;1;1018446;1000131
1013292;2009-10-15;1;1018448;1000159
1013293;2009-10-15;1;1018448;1001499
1013294;2009-10-15;1;1018448;1000158
1013295;2009-10-15;1;1018448;1001500
1013296;2009-10-16;1;1018453;1000372
1013297;2009-10-16;1;1018455;1000131
1013298;2009-10-19;1;1018461;1000367
1013299;2009-10-19;1;1000543;1000131
1013300;2009-10-21;1;1018470;1000966
1013301;2009-10-21;1;1018470;1001497
1013302;2009-10-22;1;1018474;0
1013303;2009-10-22;1;1018474;1001476
1013304;2009-10-22;1;1018476;1001177
1013305;2009-10-22;1;1018475;1000534
1013306;2009-10-22;1;1018475;1001177
1013308;2009-10-22;1;1018477;1001346
1013309;2009-10-22;1;1018478;1001541
1013310;2009-10-22;1;1018478;1001540
1013311;2009-10-22;1;1018479;1000292
1013312;2009-10-23;1;1018482;1000048
1013313;2009-10-26;1;1018483;1000156
1013314;2009-10-26;1;1018484;1000156
1013315;2009-10-27;1;1018488;1001177
1013316;2009-10-27;1;1018488;1000074
1013317;2009-10-27;1;1018487;1001177
1013318;2009-10-27;1;1018487;1000074
1013319;2009-10-27;1;1018485;1000237
1013320;2009-10-27;1;1018486;1000262
1013321;2009-10-27;1;1018486;1000195
1013322;2009-10-28;1;1018490;1000145
1013323;2009-10-28;1;1018490;1000188
1013324;2009-10-28;1;1018490;1001437
1013325;2009-10-29;1;1018500;1000150
1013326;2009-10-29;1;1018500;1000417
1013327;2009-10-29;1;1018500;1001038
1013328;2009-10-29;1;1018494;1000661
1013329;2009-10-29;1;1018494;1000660
1013331;2009-10-29;1;1018495;1001479
1013332;2009-10-29;1;1018497;1000150
1013333;2009-10-29;1;1018497;1001038
1013334;2009-10-29;1;1018497;1000417
1013335;2009-11-03;1;1018505;1001168
1013336;2009-11-03;1;1018506;1001168
1013337;2009-11-03;1;1018507;1001168
1013338;2009-11-03;1;1018508;1001168
1013339;2009-11-03;1;1018509;1001168
1013340;2009-11-05;1;1018512;1000380
1013341;2009-11-05;1;1018512;1000237
1013342;2009-11-05;1;1018513;1001168
1013343;2009-11-09;1;1018514;1000849
1013344;2009-11-13;1;1018517;1000839
1013345;2009-11-13;1;1018518;1000195
1013346;2009-11-13;1;1018518;1001269
1013349;2009-11-17;1;1018521;1000902
1013350;2009-11-17;1;1018521;1000146
1013351;2009-11-23;1;1018522;1000616
1013352;2009-11-23;1;1018522;1000354
1013353;2009-11-23;1;1018524;1001115
1013354;2009-11-24;1;1018525;1000867
1013355;2009-11-24;1;1018526;1000179
1013356;2009-11-24;1;1018527;1000098
1013357;2009-11-24;1;1018527;1001026
1013358;2009-11-24;1;1018528;1000490
1013359;2009-11-24;1;1018529;1000490
1013360;2009-11-25;1;1018530;1001161
1013361;2009-11-25;1;1018532;1000048
1013362;2009-11-25;1;1018532;0
1013363;2009-11-27;1;1018535;1000250
1013364;2009-11-27;1;1018536;0
1013365;2009-11-27;1;1018536;1000236
1013366;2009-11-27;1;1018536;1001543
1013367;2009-11-27;1;1016941;1001543
1013368;2009-11-27;1;1016943;1001543
1013369;2009-11-27;1;1018536;1001421
1013370;2009-11-27;1;1018537;1000236
1013371;2009-11-27;1;1018537;1001543
1013372;2009-11-27;1;1018537;1001421
1013373;2009-11-27;1;1018538;1000236
1013374;2009-11-27;1;1018538;1001543
1013375;2009-11-27;1;1018538;1001421
1013376;2009-11-30;1;1018540;1001527
1013377;2009-11-30;1;1018540;1000656
1013378;2009-11-30;1;1018542;1000597
1013379;2009-12-02;1;1018544;1000080
1013380;2009-12-02;1;1018543;1000353
1013381;2009-12-02;1;1018543;1001263
1013382;2009-12-04;1;1018546;1001115
1013383;2009-12-04;1;1018546;1000159
1013384;2009-12-04;1;1018546;1001499
1013385;2009-12-04;1;1018546;1000158
1013386;2009-12-04;1;1018551;1001115
1013387;2009-12-04;1;1018551;1000159
1013388;2009-12-04;1;1018551;1000158
1013389;2009-12-04;1;1018547;1000867
1013390;2009-12-04;1;1018548;1001544
1013391;2009-12-04;1;1018548;1001545
1013392;2009-12-04;1;1018545;1000151
1013393;2009-12-04;1;1018545;1000195
1013394;2009-12-07;1;1018552;1000495
1013395;2009-12-07;1;1018552;1000131
1013398;2009-12-10;1;1018562;1000902
1013399;2009-12-10;1;1018562;1000146
1013400;2009-12-10;1;1018564;1000902
1013401;2009-12-10;1;1018564;1000534
1013402;2009-12-10;1;1018564;1000514
1013403;2009-12-11;1;1018569;1000228
1013404;2009-12-11;1;1018569;1000204
1013405;2009-12-11;1;1018569;1000195
1013406;2009-12-14;1;1018578;1000165
1013407;2009-12-14;1;1016994;1000275
1013408;2009-12-14;1;1018433;1000275
1013409;2009-12-14;1;1018579;1001307
1013410;2009-12-14;1;1018579;1000195
1013411;2009-12-15;1;1018583;1000145
1013412;2009-12-15;1;1018583;1000188
1013413;2009-12-15;1;1018583;1000189
1013414;2009-12-15;1;1018585;1001096
1013415;2009-12-16;1;1018591;1000380
1013416;2009-12-16;1;1018591;1000237
1013417;2009-12-16;1;1018591;1000236
1013418;2009-12-16;1;1018593;1000374
1013419;2009-12-16;1;1018593;1001130
1013420;2009-12-16;1;1018594;1000150
1013421;2009-12-16;1;1018594;1000417
1013422;2009-12-18;1;1018609;1001253
1013423;2009-12-18;1;1018609;1001505
1013424;2009-12-18;1;1018609;1001524
1013425;2009-12-18;1;1018609;1001439
1013426;2009-12-18;1;1018611;1001513
1013427;2009-12-21;1;1018613;1001502
1013428;2009-12-21;1;1018613;1000031
1013429;2009-12-21;1;1018613;1000032
1013430;2009-12-21;1;1018613;1000391
1013431;2009-12-21;1;1018613;1001546
1013432;2009-12-23;1;1000004;1000048
1013433;2009-12-23;1;1012696;1000048
1013434;2009-12-23;1;1018619;1000867
1013435;2009-12-23;1;1018620;1000867
1013436;2009-12-23;1;1000185;1000065
1013437;2009-12-23;1;1017743;1000048
1013438;2009-12-23;1;1011259;1000110
1013439;2009-12-23;1;1012722;1000048
1013440;2009-12-23;1;1000211;1000065
1013441;2009-12-24;1;1018621;1000275
1013442;2009-12-24;1;1018621;1000514
1013443;2009-12-24;1;1018621;1000276
1013444;2009-12-24;1;1018621;1000902
1013445;2009-12-24;1;1018621;1000146
1013446;2009-12-24;1;1018622;1000275
1013447;2009-12-24;1;1018622;1000514
1013448;2009-12-24;1;1018622;1000276
1013449;2009-12-24;1;1018622;1000902
1013450;2009-12-24;1;1018622;1000146
1013451;2009-12-24;1;1018623;1000275
1013452;2009-12-24;1;1018623;1000514
1013453;2009-12-24;1;1018623;1000276
1013454;2009-12-24;1;1018623;1000902
1013455;2009-12-24;1;1018623;1000146
1013456;2009-12-24;1;1018624;1000237
1013457;2009-12-24;1;1018625;1000237
1013458;2010-01-05;1;1018627;1000867
1013459;2010-01-05;1;1018628;1000163
1013460;2010-01-05;1;1018628;1000179
1013461;2010-01-05;1;1018629;1000163
1013462;2010-01-05;1;1018629;1000131
1013463;2010-01-05;1;1018630;1000175
1013464;2010-01-05;1;1018630;1000231
1013465;2010-01-05;1;1018630;1000242
1013466;2010-01-05;1;1018631;1000281
1013467;2010-01-05;1;1018632;1000280
1013468;2010-01-05;1;1018626;1000867
1013469;2010-01-06;1;1018636;1000085
1013470;2010-01-06;1;1018638;1000674
1013471;2010-01-06;1;1018638;1000021
1013472;2010-01-06;1;1004648;1001547
1013473;2010-01-06;1;1018640;1000179
1013474;2010-01-06;1;1018640;1000131
1013475;2010-01-06;1;1018640;1001547
1013476;2010-01-06;1;1018640;1000849
1013477;2010-01-06;1;1018640;1000165
1013478;2010-01-06;1;1018633;0
1013479;2010-01-06;1;1018633;1001548
1013480;2010-01-06;1;1018633;1000195
1013481;2010-01-06;1;1018633;1001549
1013482;2010-01-06;1;1018633;1001550
1013483;2010-01-06;1;1018633;1001551
1013484;2010-01-07;1;1018642;1000558
1013485;2010-01-07;1;1018643;1000558
1013486;2010-01-07;1;1018644;1000558
1013487;2010-01-07;1;1018645;1000242
1013488;2010-01-07;1;1018646;1000849
1013489;2010-01-07;1;1018647;1000867
1013490;2010-01-07;1;1018649;1001237
1013491;2010-01-08;1;1018654;1000824
1013492;2010-01-08;1;1018655;1000534
1013493;2010-01-08;1;1018656;1000195
1013494;2010-01-08;1;1018656;1001269
1013495;2010-01-11;1;1018657;1001033
1013496;2010-01-11;1;1018658;1001033
1013497;2010-01-11;1;1018659;1000867
1013498;2010-01-11;1;1018661;1000867
1013499;2010-01-11;1;1018663;0
1013500;2010-01-11;1;1018663;1001505
1013501;2010-01-11;1;1018663;1000822
1013502;2010-01-11;1;1018663;1001439
1013503;2010-01-11;1;1018664;1001505
1013504;2010-01-11;1;1018664;1001524
1013505;2010-01-12;1;1018674;1001499
1013508;2010-01-12;1;1018675;1000902
1013509;2010-01-12;1;1018679;1000108
1013510;2010-01-12;1;1018677;1001385
1013512;2010-01-12;1;1018677;1001505
1013513;2010-01-12;1;1018677;1001524
1013514;2010-01-13;1;1004715;1000048
1013515;2010-01-13;1;1018683;1000867
1013516;2010-01-13;1;1018681;1000239
1013517;2010-01-13;1;1018681;1000131
1013518;2010-01-13;1;1018681;1000816
1013519;2010-01-13;1;1018690;1001505
1013520;2010-01-15;1;1018695;1000129
1013521;2010-01-15;1;1018697;1001177
1013522;2010-01-15;1;1018697;1001330
1013523;2010-01-15;1;1018697;1001176
1013524;2010-01-15;1;1018698;1001330
1013525;2010-01-15;1;1018698;1001177
1013526;2010-01-15;1;1018698;1001176
1013527;2010-01-15;1;1018699;1001330
1013528;2010-01-15;1;1018699;1001176
1013529;2010-01-15;1;1018699;1001177
1013530;2010-01-18;1;1018701;1000523
1013531;2010-01-18;1;1018701;1000213
1013532;2010-01-18;1;1018701;1001269
1013536;2010-01-18;1;1018702;1000109
1013537;2010-01-18;1;1018703;1000730
1013538;2010-01-18;1;1018703;1001553
1013539;2010-01-21;1;1018709;1001168
1013540;2010-01-22;1;1018711;1001033
1013541;2010-01-22;1;1018711;0
1013542;2010-01-22;1;1018711;1000305
1013543;2010-01-22;1;1018711;1000729
1013544;2010-01-22;1;1018711;1001343
1013545;2010-01-22;1;1018711;1000149
1013546;2010-01-22;1;1018712;1000778
1013547;2010-01-25;1;1018714;1000867
1013548;2010-01-25;1;1018715;1000867
1013549;2010-01-25;1;1018716;1000107
1013550;2010-01-25;1;1018716;1000101
1013551;2010-01-25;1;1018716;1000105
1013552;2010-01-25;1;1018716;1000104
1013553;2010-01-25;1;1018716;1000106
1013554;2010-01-25;1;1018717;1001262
1013555;2010-01-25;1;1018717;1000067
1013556;2010-01-25;1;1018717;1001104
1013557;2010-01-25;1;1018719;1000150
1013558;2010-01-25;1;1018719;1000417
1013559;2010-01-25;1;1018718;1000026
1013560;2010-01-25;1;1018718;1001375
1013561;2010-01-25;1;1018718;1000251
1013562;2010-01-25;1;1018720;1000730
1013563;2010-01-26;1;1018723;1001505
1013564;2010-01-26;1;1018724;1001505
1013565;2010-01-26;1;1018723;1001249
1013566;2010-01-26;1;1018724;1001249
1013567;2010-01-26;1;1018722;1000730
1013568;2010-01-27;1;1018726;1001301
1013569;2010-01-27;1;1018726;1000295
1013570;2010-01-28;1;1018730;1001366
1013571;2010-01-28;1;1018730;1000250
1013572;2010-01-29;1;1018738;1001095
1013573;2010-01-29;1;1018742;1000822
1013574;2010-01-29;1;1018742;1001505
1013575;2010-01-29;1;1018743;1001505
1013576;2010-01-29;1;1018743;1000103
1013577;2010-01-29;1;1002352;1000009
1013578;2010-01-29;1;1018738;1001554
1013579;2010-01-29;1;1018738;1001555
1013580;2010-01-29;1;1018738;1001301
1013581;2010-02-01;1;1018744;1000867
1013582;2010-02-02;1;1018747;1001269
1013583;2010-02-03;1;1018749;1000674
1013584;2010-02-03;1;1018749;1000024
1013585;2010-02-05;1;1018752;1001486
1013586;2010-02-05;1;1018752;1000195
1013587;2010-02-09;1;1018756;1001421
1013588;2010-02-09;1;1018756;1000414
1013589;2010-02-09;1;1018755;1000867
1013590;2010-02-09;1;1018755;1000647
1013591;2010-02-09;1;1018755;1001110
1013592;2010-02-09;1;1018756;1001301
1013593;2010-02-11;1;1018761;1001213
1013594;2010-02-12;1;1018763;1000129
1013595;2010-02-12;1;1018763;1000195
1013596;2010-02-15;1;1018764;1000873
1013597;2010-02-15;1;1018764;1001253
1013598;2010-02-15;1;1018767;1000417
1013599;2010-02-15;1;1018768;1000417
1013600;2010-02-15;1;1018765;1000101
1013601;2010-02-18;1;1018769;1000372
1013602;2010-02-18;1;1018769;1001517
1013603;2010-02-19;1;1018771;1001150
1013604;2010-02-22;1;1018776;1000415
1013605;2010-02-22;1;1018776;1000414
1013606;2010-02-22;1;1018777;1000902
1013607;2010-02-22;1;1018777;1000274
1013608;2010-02-22;1;1018778;1000902
1013609;2010-02-22;1;1018778;1000274
1013610;2010-02-23;1;1018784;1000829
1013611;2010-02-23;1;1018780;1000195
1013612;2010-02-23;1;1018780;1001193
1013613;2010-02-23;1;1018780;1001548
1013614;2010-02-23;1;1018770;1001517
1013615;2010-02-23;1;1018770;1000691
1013616;2010-02-25;1;1018786;1001235
1013617;2010-02-25;1;1018786;1000100
1013618;2010-02-25;1;1018786;0
1013619;2010-02-25;1;1018786;0
1013620;2010-02-25;1;1018786;1001557
1013621;2010-02-25;1;1018787;1000460
1013622;2010-02-25;1;1018787;0
1013623;2010-02-25;1;1018787;1001558
1013624;2010-03-01;1;1018792;1001559
1013625;2010-03-01;1;1018792;1000460
1013626;2010-03-01;1;1018792;1000553
1013627;2010-03-01;1;1018785;1001559
1013628;2010-03-01;1;1018785;1000460
1013629;2010-03-01;1;1018785;1000553
1013630;2010-03-01;1;1018792;1000459
1013631;2010-03-01;1;1018792;1000088
1013632;2010-03-01;1;1018792;0
1013633;2010-03-01;1;1018792;1000080
1013634;2010-03-01;1;1018792;1000278
1013635;2010-03-01;1;1018792;1000133
1013636;2010-03-01;1;1018785;1000459
1013637;2010-03-01;1;1018785;1001193
1013638;2010-03-01;1;1018785;1000080
1013639;2010-03-01;1;1018785;1000088
1013640;2010-03-01;1;1018785;1000133
1013641;2010-03-02;1;1018796;1000204
1013642;2010-03-04;1;1018798;1000529
1013643;2010-03-04;1;1018798;1000852
1013644;2010-03-05;1;1018800;1001193
1013645;2010-03-05;1;1018800;1000195
1013646;2010-03-05;1;1018801;1000251
1013647;2010-03-05;1;1018801;1001476
1013648;2010-03-05;1;1018801;1000980
1013649;2010-03-09;1;1018804;1001168
1013650;2010-03-09;1;1018805;1001168
1013651;2010-03-10;1;1018819;1000472
1013652;2010-03-10;1;1018819;1000473
1013653;2010-03-10;1;1018819;1000474
1013654;2010-03-10;1;1018819;1000471
1013655;2010-03-10;1;1018820;1001368
1013656;2010-03-10;1;1018820;1001367
1013657;2010-03-10;1;1018820;1000474
1013658;2010-03-11;1;1000540;1000204
1013659;2010-03-12;1;1004761;1001506
1013660;2010-03-15;1;1018849;1001556
1013661;2010-03-15;1;1018849;1001555
1013662;2010-03-16;1;1003383;1000030
1013663;2010-03-16;1;1013588;1000030
1013664;2010-03-16;1;1017881;1000030
1013665;2010-03-16;1;1004890;1001560
1013666;2010-03-16;1;1004890;1000040
1013667;2010-03-17;1;1018854;1000088
1013668;2010-03-17;1;1018854;1000278
1013669;2010-03-18;1;1012864;1000071
1013670;2010-03-18;1;1012847;1000267
1013671;2010-03-18;1;1012847;1000562
1013672;2010-03-18;1;1018855;1000867
1013673;2010-03-18;1;1018857;1000130
1013674;2010-03-18;1;1018857;1000676
1013675;2010-03-19;1;1018867;1000007
1013676;2010-03-19;1;1018868;1001093
1013677;2010-03-19;1;1018869;1001479
1013678;2010-03-19;1;1018869;1001373
1013679;2010-03-19;1;1018869;0
1013680;2010-03-22;1;1018873;1000181
1013681;2010-03-22;1;1018873;1001183
1013682;2010-03-22;1;1018873;1000841
1013683;2010-03-22;1;1018874;1000849
1013684;2010-03-22;1;1018874;1000048
1013685;2010-03-22;1;1018875;1000007
1013686;2010-03-22;1;1018875;1001484
1013687;2010-03-23;1;1018881;1000679
1013688;2010-03-23;1;1018881;1000656
1013689;2010-03-23;1;1018882;1000679
1013690;2010-03-23;1;1018882;1000656
1013691;2010-03-23;1;1018883;1000414
1013692;2010-03-24;1;1018884;1000025
1013693;2010-03-24;1;1018884;1000252
1013694;2010-03-25;1;1009135;1000242
1013695;2010-03-26;1;1018897;1000224
1013696;2010-03-29;1;1018899;1000188
1013697;2010-03-29;1;1018899;1000189
1013698;2010-03-29;1;1018899;1001437
1013699;2010-03-29;1;1018899;1000735
1013700;2010-03-29;1;1018899;1000145
1013701;2010-03-29;1;1018900;1000065
1013702;2010-03-29;1;1018900;1001104
1013703;2010-03-30;1;1018901;1001090
1013704;2010-03-31;1;1018903;1000085
1013705;2010-03-31;1;1018904;1001543
1013706;2010-04-01;1;1018908;0
1013707;2010-04-01;1;1018909;1001524
1013708;2010-04-01;1;1018909;1001505
1013709;2010-04-01;1;1018910;1000873
1013710;2010-04-01;1;1018910;1001253
1013711;2010-04-06;1;1018911;1000129
1013712;2010-04-08;1;1018916;1001104
1013713;2010-04-13;1;1018927;1000668
1013714;2010-04-13;1;1018927;1000655
1013715;2010-04-13;1;1018927;1000656
1013716;2010-04-13;1;1018927;1001525
1013717;2010-04-14;1;1018929;1000024
1013718;2010-04-15;1;1018931;1000555
1013719;2010-04-15;1;1018931;1001070
1013720;2010-04-15;1;1018932;1000555
1013721;2010-04-15;1;1018932;1001070
1013722;2010-04-16;1;1018935;1001167
1013723;2010-04-16;1;1018935;1000204
1013724;2010-04-16;1;1018862;1000331
1013725;2010-04-19;1;1018938;1000849
1013726;2010-04-19;1;1018938;1000131
1013727;2010-04-19;1;1018939;1000942
1013728;2010-04-19;1;1008406;1000531
1013729;2010-04-20;1;1001301;1000163
1013730;2010-04-20;1;1018941;1001489
1013731;2010-04-20;1;1018941;1000251
1013732;2010-04-20;1;1018863;1000331
1013733;2010-04-22;1;1005385;1000048
1013734;2010-04-22;1;1000537;1000048
1013735;2010-04-22;1;1007095;1000100
1013736;2010-04-22;1;1012898;1001562
1013737;2010-04-22;1;1018946;1001168
1013738;2010-04-22;1;1007188;1000048
1013739;2010-04-22;1;1018947;1001168
1013740;2010-04-22;1;1018948;1001168
1013741;2010-04-23;1;1018953;1001479
1013742;2010-04-23;1;1018954;1001479
1013743;2010-04-26;1;1018957;1001282
1013744;2010-04-26;1;1018957;1001075
1013745;2010-04-26;1;1018959;1001450
1013746;2010-04-27;1;1018962;1001217
1013747;2010-04-27;1;1018962;1000679
1013748;2010-04-27;1;1018962;1001263
1013749;2010-04-27;1;1018963;1001476
1013750;2010-04-27;1;1018963;1000195
1013751;2010-04-28;1;1018968;1000867
1013752;2010-04-29;1;1000534;1000048
1013753;2010-04-29;1;1012876;1000048
1013754;2010-04-29;1;1012985;1000406
1013755;2010-04-29;1;1000536;1000048
1013756;2010-04-29;1;1012849;1000450
1013757;2010-05-03;1;1018988;1000675
1013758;2010-05-06;1;1018992;1001473
1013759;2010-05-06;1;1018992;1000474
1013760;2010-05-07;1;1018993;1000474
1013761;2010-05-07;1;1018993;1001270
1013762;2010-05-07;1;1018993;1001278
1013763;2010-05-07;1;1018993;1001564
1013764;2010-05-10;1;1018996;1000195
1013765;2010-05-10;1;1018996;1001193
1013766;2010-05-17;1;1019001;1000048
1013767;2010-05-17;1;1019001;1000040
1013768;2010-05-17;1;1019001;1000049
1013769;2010-05-17;1;1019001;1000562
1013770;2010-05-17;1;1019002;1000866
1013771;2010-05-17;1;1019002;1000597
1013772;2010-05-17;1;1019003;1000074
1013773;2010-05-17;1;1019003;1001177
1013774;2010-05-17;1;1019003;0
1013775;2010-05-17;1;1019003;1001319
1013776;2010-05-19;1;1019006;1001533
1013777;2010-05-19;1;1019006;1001301
1013778;2010-05-19;1;1019006;1000465
1013779;2010-05-19;1;1019006;1000562
1013780;2010-05-19;1;1014945;1001533
1013781;2010-05-19;1;1019006;1001095
1013783;2010-05-19;1;1019009;1000175
1013784;2010-05-19;1;1018085;1001565
1013785;2010-05-19;1;1019009;1001565
1013786;2010-05-26;1;1019013;1000250
1013787;2010-05-26;1;1019013;1000032
1013788;2010-05-27;1;1019016;1000001
1013789;2010-05-28;1;1004291;1000048
1013790;2010-05-28;1;1003270;1000067
1013791;2010-05-28;1;1003270;1000562
1013792;2010-05-28;1;1007473;1000100
1013793;2010-05-28;1;1000386;1000048
1013794;2010-05-28;1;1000386;1000162
1013795;2010-05-28;1;1004294;1000048
1013796;2010-05-28;1;1004294;1000162
1013797;2010-05-28;1;1012465;1000204
1013798;2010-05-28;1;1012465;1000048
1013799;2010-05-28;1;1004291;1000162
1013800;2010-05-28;1;1019030;1001491
1013801;2010-05-28;1;1019031;1000950
1013802;2010-05-28;1;1019031;1000524
1013803;2010-05-28;1;1019032;1000950
1013804;2010-05-28;1;1019032;1000524
1013805;2010-05-28;1;1019033;1001337
1013806;2010-05-28;1;1019033;1000474
1013807;2010-05-28;1;1019034;1000280
1013808;2010-05-28;1;1019034;1000281
1013809;2010-06-02;1;1019050;1000195
1013810;2010-06-02;1;1019050;1000562
1013811;2010-06-02;1;1019051;1000195
1013812;2010-06-02;1;1019051;1000562
1013813;2010-06-03;1;1019055;1000472
1013814;2010-06-11;1;1019106;1001506
1013815;2010-06-11;1;1019106;1000179
1013816;2010-06-14;1;1019107;1001473
1013817;2010-06-15;1;1001888;1000048
1013818;2010-06-15;1;1019020;1000048
1013819;2010-06-15;1;1008184;1000009
1013820;2010-06-15;1;1008184;1000149
1013821;2010-06-15;1;1000591;1000048
1013822;2010-06-15;1;1019110;1000239
1013823;2010-06-15;1;1019110;1000240
1013824;2010-06-18;1;1016040;1001362
1013825;2010-06-18;1;1019143;1000523
1013827;2010-06-18;1;1019144;1000236
1013828;2010-06-22;1;1019157;1000867
1013829;2010-06-24;1;1019166;1000867
1013830;2010-06-30;1;1019179;1000849
1013831;2010-06-30;1;1019179;1000162
1013832;2010-06-30;1;1019178;1000902
1013833;2010-06-30;1;1019178;1000146
1013834;2010-07-01;1;1019180;1001104
1013835;2010-07-02;1;1019184;1001033
1013836;2010-07-02;1;1019184;1000020
