RecID;MStamp;MStation;IDDocument;IDDeelCD
1006666;2006-06-24;1;1006666;1000001
1006667;2006-06-24;1;1006667;1000001
1006668;2006-06-24;1;1006668;1000001
1006669;2006-06-24;1;1006669;1000001
1006670;2006-06-24;1;1006670;1000001
1006671;2006-06-24;1;1006671;1000001
1006672;2006-06-24;1;1006672;1000001
1006673;2006-06-24;1;1006673;1000001
1006674;2006-06-24;1;1006674;1000001
1006675;2006-06-24;1;1006675;1000001
1006676;2006-06-24;1;1006676;1000001
1006677;2006-06-24;1;1006677;1000001
1006678;2006-06-24;1;1006678;1000001
1006679;2006-06-24;1;1006679;1000001
1006680;2006-06-24;1;1006680;1000001
1006681;2006-06-24;1;1006681;1000001
1006682;2006-06-24;1;1006682;1000001
1006683;2006-06-24;1;1006683;1000001
1006684;2006-06-24;1;1006684;1000001
1006685;2006-06-24;1;1006685;1000001
1006686;2006-06-24;1;1006686;1000001
1006687;2006-06-24;1;1006687;1000001
1006688;2006-06-24;1;1006688;1000001
1006689;2006-06-24;1;1006689;1000001
1006690;2006-06-24;1;1006690;1000001
1006691;2006-06-24;1;1006691;1000001
1006692;2006-06-24;1;1006692;1000001
1006693;2006-06-24;1;1006693;1000001
1006694;2006-06-24;1;1006694;1000001
1006695;2006-06-24;1;1006695;1000001
1006696;2006-06-24;1;1006696;1000001
1006697;2006-06-24;1;1006697;1000001
1006698;2006-06-24;1;1006698;1000001
1006699;2006-06-24;1;1006699;1000001
1006700;2006-06-24;1;1006700;1000001
1006701;2006-06-24;1;1006701;1000001
1006702;2006-06-24;1;1006702;1000001
1006703;2006-06-24;1;1006703;1000001
1006704;2006-06-24;1;1006704;1000001
1006705;2006-06-24;1;1006705;1000001
1006706;2006-06-24;1;1006706;1000001
1006707;2006-06-24;1;1006707;1000001
1006708;2006-06-24;1;1006708;1000001
1006709;2006-06-24;1;1006709;1000001
1006710;2006-06-24;1;1006710;1000001
1006711;2006-06-24;1;1006711;1000001
1006712;2006-06-24;1;1006712;1000001
1006713;2006-06-24;1;1006713;1000001
1006714;2006-06-24;1;1006714;1000001
1006715;2006-06-24;1;1006715;1000001
1006716;2006-06-24;1;1006716;1000001
1006717;2006-06-24;1;1006717;1000001
1006718;2006-06-24;1;1006718;1000001
1006719;2006-06-24;1;1006719;1000001
1006720;2006-06-24;1;1006720;1000001
1006721;2006-06-24;1;1006721;1000001
1006722;2006-06-24;1;1006722;1000001
1006723;2006-06-24;1;1006723;1000001
1006724;2006-06-24;1;1006724;1000001
1006725;2006-06-24;1;1006725;1000001
1006726;2006-06-24;1;1006726;1000001
1006727;2006-06-24;1;1006727;1000001
1006728;2006-06-24;1;1006728;1000001
1006729;2006-06-24;1;1006729;1000001
1006730;2006-06-24;1;1006730;1000001
1006731;2006-06-24;1;1006731;1000001
1006732;2006-06-24;1;1006732;1000001
1006733;2006-06-24;1;1006733;1000001
1006734;2006-06-24;1;1006734;1000001
1006735;2006-06-24;1;1006735;1000001
1006736;2006-06-24;1;1006736;1000001
1006737;2006-06-24;1;1006737;1000001
1006738;2006-06-24;1;1006738;1000001
1006739;2006-06-24;1;1006739;1000001
1006740;2006-06-24;1;1006740;1000001
1006741;2006-06-24;1;1006741;1000001
1006742;2006-06-24;1;1006742;1000001
1006743;2006-06-24;1;1006743;1000001
1006744;2006-06-24;1;1006744;1000001
1006745;2006-06-24;1;1006745;1000001
1006746;2006-06-24;1;1006746;1000001
1006747;2006-06-24;1;1006747;1000001
1006748;2006-06-24;1;1006748;1000001
1006749;2006-06-24;1;1006749;1000001
1006750;2006-06-24;1;1006750;1000001
1006751;2006-06-24;1;1006751;1000001
1006752;2006-06-24;1;1006752;1000001
1006753;2006-06-24;1;1006753;1000001
1006754;2006-06-24;1;1006754;1000001
1006755;2006-06-24;1;1006755;1000001
1006756;2006-06-24;1;1006756;1000001
1006757;2006-06-24;1;1006757;1000001
1006758;2006-06-24;1;1006758;1000001
1006759;2006-06-24;1;1006759;1000001
1006760;2006-06-24;1;1006760;1000001
1006761;2006-06-24;1;1006761;1000001
1006762;2006-06-24;1;1006762;1000001
1006763;2006-06-24;1;1006763;1000001
1006764;2006-06-24;1;1006764;1000001
1006765;2006-06-24;1;1006765;1000001
1006766;2006-06-24;1;1006766;1000001
1006767;2006-06-24;1;1006767;1000001
1006768;2006-06-24;1;1006768;1000001
1006769;2006-06-24;1;1006769;1000001
1006770;2006-06-24;1;1006770;1000001
1006771;2006-06-24;1;1006771;1000001
1006772;2006-06-24;1;1006772;1000001
1006773;2006-06-24;1;1006773;1000001
1006774;2006-06-24;1;1006774;1000001
1006775;2006-06-24;1;1006775;1000001
1006776;2006-06-24;1;1006776;1000001
1006777;2006-06-24;1;1006777;1000001
1006778;2006-06-24;1;1006778;1000001
1006779;2006-06-24;1;1006779;1000001
1006780;2006-06-24;1;1006780;1000001
1006781;2006-06-24;1;1006781;1000001
1006782;2006-06-24;1;1006782;1000001
1006783;2006-06-24;1;1006783;1000001
1006784;2006-06-24;1;1006784;1000001
1006785;2006-06-24;1;1006785;1000001
1006786;2006-06-24;1;1006786;1000001
1006787;2006-06-24;1;1006787;1000001
1006788;2006-06-24;1;1006788;1000001
1006789;2006-06-24;1;1006789;1000001
1006790;2006-06-24;1;1006790;1000001
1006791;2006-06-24;1;1006791;1000001
1006792;2006-06-24;1;1006792;1000001
1006793;2006-06-24;1;1006793;1000001
1006794;2006-06-24;1;1006794;1000001
1006795;2006-06-24;1;1006795;1000001
1006796;2006-06-24;1;1006796;1000001
1006797;2006-06-24;1;1006797;1000001
1006798;2006-06-24;1;1006798;1000001
1006799;2006-06-24;1;1006799;1000001
1006800;2006-06-24;1;1006800;1000001
1006801;2006-06-24;1;1006801;1000001
1006802;2006-06-24;1;1006802;1000001
1006803;2006-06-24;1;1006803;1000001
1006804;2006-06-24;1;1006804;1000001
1006805;2006-06-24;1;1006805;1000001
1006806;2006-06-24;1;1006806;1000001
1006807;2006-06-24;1;1006807;1000001
1006808;2006-06-24;1;1006808;1000001
1006809;2006-06-24;1;1006809;1000001
1006810;2006-06-24;1;1006810;1000001
1006811;2006-06-24;1;1006811;1000001
1006812;2006-06-24;1;1006812;1000001
1006813;2006-06-24;1;1006813;1000001
1006814;2006-06-24;1;1006814;1000001
1006815;2006-06-24;1;1006815;1000001
1006816;2006-06-24;1;1006816;1000001
1006817;2006-06-24;1;1006817;1000001
1006818;2006-06-24;1;1006818;1000001
1006819;2006-06-24;1;1006819;1000001
1006820;2006-06-24;1;1006820;1000001
1006821;2006-06-24;1;1006821;1000001
1006822;2006-06-24;1;1006822;1000001
1006823;2006-06-24;1;1006823;1000001
1006824;2006-06-24;1;1006824;1000001
1006825;2006-06-24;1;1006825;1000001
1006826;2006-06-24;1;1006826;1000001
1006827;2006-06-24;1;1006827;1000001
1006828;2006-06-24;1;1006828;1000001
1006829;2006-06-24;1;1006829;1000001
1006830;2006-06-24;1;1006830;1000001
1006831;2006-06-24;1;1006831;1000001
1006832;2006-06-24;1;1006832;1000001
1006833;2006-06-24;1;1006833;1000001
1006834;2006-06-24;1;1006834;1000001
1006835;2006-06-24;1;1006835;1000001
1006836;2006-06-24;1;1006836;1000001
1006837;2006-06-24;1;1006837;1000001
1006838;2006-06-24;1;1006838;1000001
1006839;2006-06-24;1;1006839;1000001
1006840;2006-06-24;1;1006840;1000001
1006841;2006-06-24;1;1006841;1000001
1006842;2006-06-24;1;1006842;1000001
1006843;2006-06-24;1;1006843;1000001
1006844;2006-06-24;1;1006844;1000001
1006845;2006-06-24;1;1006845;1000001
1006846;2006-06-24;1;1006846;1000001
1006847;2006-06-24;1;1006847;1000001
1006848;2006-06-24;1;1006848;1000001
1006849;2006-06-24;1;1006849;1000001
1006850;2006-06-24;1;1006850;1000001
1006851;2006-06-24;1;1006851;1000001
1006852;2006-06-24;1;1006852;1000001
1006853;2006-06-24;1;1006853;1000001
1006854;2006-06-24;1;1006854;1000001
1006855;2006-06-24;1;1006855;1000001
1006856;2006-06-24;1;1006856;1000001
1006857;2006-06-24;1;1006857;1000001
1006858;2006-06-24;1;1006858;1000001
1006859;2006-06-24;1;1006859;1000001
1006860;2006-06-24;1;1006860;1000001
1006861;2006-06-24;1;1006861;1000001
1006862;2006-06-24;1;1006862;1000001
1006863;2006-06-24;1;1006863;1000001
1006864;2006-06-24;1;1006864;1000001
1006865;2006-06-24;1;1006865;1000001
1006866;2006-06-24;1;1006866;1000001
1006867;2006-06-24;1;1006867;1000001
1006868;2006-06-24;1;1006868;1000001
1006869;2006-06-24;1;1006869;1000001
1006870;2006-06-24;1;1006870;1000001
1006871;2006-06-24;1;1006871;1000001
1006872;2006-06-24;1;1006872;1000001
1006873;2006-06-24;1;1006873;1000001
1006874;2006-06-24;1;1006874;1000001
1006875;2006-06-24;1;1006875;1000001
1006876;2006-06-24;1;1006876;1000001
1006877;2006-06-24;1;1006877;1000001
1006878;2006-06-24;1;1006878;1000001
1006879;2006-06-24;1;1006879;1000001
1006880;2006-06-24;1;1006880;1000001
1006881;2006-06-24;1;1006881;1000001
1006882;2006-06-24;1;1006882;1000001
1006883;2006-06-24;1;1006883;1000001
1006884;2006-06-24;1;1006884;1000001
1006885;2006-06-24;1;1006885;1000001
1006886;2006-06-24;1;1006886;1000001
1006887;2006-06-24;1;1006887;1000001
1006888;2006-06-24;1;1006888;1000001
1006889;2006-06-24;1;1006889;1000001
1006890;2006-06-24;1;1006890;1000001
1006891;2006-06-24;1;1006891;1000001
1006892;2006-06-24;1;1006892;1000001
1006893;2006-06-24;1;1006893;1000001
1006894;2006-06-24;1;1006894;1000001
1006895;2006-06-24;1;1006895;1000001
1006896;2006-06-24;1;1006896;1000001
1006897;2006-06-24;1;1006897;1000001
1006898;2006-06-24;1;1006898;1000001
1006899;2006-06-24;1;1006899;1000001
1006900;2006-06-24;1;1006900;1000001
1006901;2006-06-24;1;1006901;1000001
1006902;2006-06-24;1;1006902;1000001
1006903;2006-06-24;1;1006903;1000001
1006904;2006-06-24;1;1006904;1000001
1006905;2006-06-24;1;1006905;1000001
1006906;2006-06-24;1;1006906;1000001
1006907;2006-06-24;1;1006907;1000001
1006908;2006-06-24;1;1006908;1000001
1006909;2006-06-24;1;1006909;1000001
1006910;2006-06-24;1;1006910;1000001
1006911;2006-06-24;1;1006911;1000001
1006912;2006-06-24;1;1006912;1000001
1006913;2006-06-24;1;1006913;1000001
1006914;2006-06-24;1;1006914;1000001
1006915;2006-06-24;1;1006915;1000001
1006916;2006-06-24;1;1006916;1000001
1006917;2006-06-24;1;1006917;1000001
1006918;2006-06-24;1;1006918;1000001
1006919;2006-06-24;1;1006919;1000001
1006920;2006-06-24;1;1006920;1000001
1006921;2006-06-24;1;1006921;1000001
1006922;2006-06-24;1;1006922;1000001
1006923;2006-06-24;1;1006923;1000001
1006924;2006-06-24;1;1006924;1000001
1006925;2006-06-24;1;1006925;1000001
1006926;2006-06-24;1;1006926;1000001
1006927;2006-06-24;1;1006927;1000001
1006928;2006-06-24;1;1006928;1000001
1006929;2006-06-24;1;1006929;1000001
1006930;2006-06-24;1;1006930;1000001
1006931;2006-06-24;1;1006931;1000001
1006932;2006-06-24;1;1006932;1000001
1006933;2006-06-24;1;1006933;1000001
1006934;2006-06-24;1;1006934;1000001
1006935;2006-06-24;1;1006935;1000001
1006936;2006-06-24;1;1006936;1000001
1006937;2006-06-24;1;1006937;1000001
1006938;2006-06-24;1;1006938;1000001
1006939;2006-06-24;1;1006939;1000001
1006940;2006-06-24;1;1006940;1000001
1006941;2006-06-24;1;1006941;1000001
1006942;2006-06-24;1;1006942;1000001
1006943;2006-06-24;1;1006943;1000001
1006944;2006-06-24;1;1006944;1000001
1006945;2006-06-24;1;1006945;1000001
1006946;2006-06-24;1;1006946;1000001
1006947;2006-06-24;1;1006947;1000001
1006948;2006-06-24;1;1006948;1000001
1006949;2006-06-24;1;1006949;1000001
1006950;2006-06-24;1;1006950;1000001
1006951;2006-06-24;1;1006951;1000001
1006952;2006-06-24;1;1006952;1000001
1006953;2006-06-24;1;1006953;1000001
1006954;2006-06-24;1;1006954;1000001
1006955;2006-06-24;1;1006955;1000001
1006956;2006-06-24;1;1006956;1000001
1006957;2006-06-24;1;1006957;1000001
1006958;2006-06-24;1;1006958;1000001
1006959;2006-06-24;1;1006959;1000001
1006960;2006-06-24;1;1006960;1000001
1006961;2006-06-24;1;1006961;1000001
1006962;2006-06-24;1;1006962;1000001
1006963;2006-06-24;1;1006963;1000001
1006964;2006-06-24;1;1006964;1000001
1006965;2006-06-24;1;1006965;1000001
1006966;2006-06-24;1;1006966;1000001
1006967;2006-06-24;1;1006967;1000001
1006968;2006-06-24;1;1006968;1000001
1006969;2006-06-24;1;1006969;1000001
1006970;2006-06-24;1;1006970;1000001
1006971;2006-06-24;1;1006971;1000001
1006972;2006-06-24;1;1006972;1000001
1006973;2006-06-24;1;1006973;1000001
1006974;2006-06-24;1;1006974;1000001
1006975;2006-06-24;1;1006975;1000001
1006976;2006-06-24;1;1006976;1000001
1006977;2006-06-24;1;1006977;1000001
1006978;2006-06-24;1;1006978;1000001
1006979;2006-06-24;1;1006979;1000001
1006980;2006-06-24;1;1006980;1000001
1006981;2006-06-24;1;1006981;1000001
1006982;2006-06-24;1;1006982;1000001
1006983;2006-06-24;1;1006983;1000001
1006984;2006-06-24;1;1006984;1000001
1006985;2006-06-24;1;1006985;1000001
1006986;2006-06-24;1;1006986;1000001
1006987;2006-06-24;1;1006987;1000001
1006988;2006-06-24;1;1006988;1000001
1006989;2006-06-24;1;1006989;1000001
1006990;2006-06-24;1;1006990;1000001
1006991;2006-06-24;1;1006991;1000001
1006992;2006-06-24;1;1006992;1000001
1006993;2006-06-24;1;1006993;1000001
1006994;2006-06-24;1;1006994;1000001
1006995;2006-06-24;1;1006995;1000001
1006996;2006-06-24;1;1006996;1000001
1006997;2006-06-24;1;1006997;1000001
1006998;2006-06-24;1;1006998;1000001
1006999;2006-06-24;1;1006999;1000001
1007000;2006-06-24;1;1007000;1000001
1007001;2006-06-24;1;1007001;1000001
1007002;2006-06-24;1;1007002;1000001
1007003;2006-06-24;1;1007003;1000001
1007004;2006-06-24;1;1007004;1000001
1007005;2006-06-24;1;1007005;1000001
1007006;2006-06-24;1;1007006;1000001
1007007;2006-06-24;1;1007007;1000001
1007008;2006-06-24;1;1007008;1000001
1007009;2006-06-24;1;1007009;1000001
1007010;2006-06-24;1;1007010;1000001
1007011;2006-06-24;1;1007011;1000001
1007012;2006-06-24;1;1007012;1000001
1007013;2006-06-24;1;1007013;1000001
1007014;2006-06-24;1;1007014;1000001
1007015;2006-06-24;1;1007015;1000001
1007016;2006-06-24;1;1007016;1000001
1007017;2006-06-24;1;1007017;1000001
1007018;2006-06-24;1;1007018;1000001
1007019;2006-06-24;1;1007019;1000001
1007020;2006-06-24;1;1007020;1000001
1007021;2006-06-24;1;1007021;1000001
1007022;2006-06-24;1;1007022;1000001
1007023;2006-06-24;1;1007023;1000001
1007024;2006-06-24;1;1007024;1000001
1007025;2006-06-24;1;1007025;1000001
1007026;2006-06-24;1;1007026;1000001
1007027;2006-06-24;1;1007027;1000001
1007028;2006-06-24;1;1007028;1000001
1007029;2006-06-24;1;1007029;1000001
1007030;2006-06-24;1;1007030;1000001
1007031;2006-06-24;1;1007031;1000001
1007032;2006-06-24;1;1007032;1000001
1007033;2006-06-24;1;1007033;1000001
1007034;2006-06-24;1;1007034;1000001
1007035;2006-06-24;1;1007035;1000001
1007036;2006-06-24;1;1007036;1000001
1007037;2006-06-24;1;1007037;1000001
1007038;2006-06-24;1;1007038;1000001
1007039;2006-06-24;1;1007039;1000001
1007040;2006-06-24;1;1007040;1000001
1007041;2006-06-24;1;1007041;1000001
1007042;2006-06-24;1;1007042;1000001
1007043;2006-06-24;1;1007043;1000001
1007044;2006-06-24;1;1007044;1000001
1007045;2006-06-24;1;1007045;1000001
1007046;2006-06-24;1;1007046;1000001
1007047;2006-06-24;1;1007047;1000001
1007048;2006-06-24;1;1007048;1000001
1007049;2006-06-24;1;1007049;1000001
1007050;2006-06-24;1;1007050;1000001
1007051;2006-06-24;1;1007051;1000001
1007052;2006-06-24;1;1007052;1000001
1007053;2006-06-24;1;1007053;1000001
1007054;2006-06-24;1;1007054;1000001
1007055;2006-06-24;1;1007055;1000001
1007056;2006-06-24;1;1007056;1000001
1007057;2006-06-24;1;1007057;1000001
1007058;2006-06-24;1;1007058;1000001
1007059;2006-06-24;1;1007059;1000001
1007060;2006-06-24;1;1007060;1000001
1007061;2006-06-24;1;1007061;1000001
1007062;2006-06-24;1;1007062;1000001
1007063;2006-06-24;1;1007063;1000001
1007064;2006-06-24;1;1007064;1000001
1007065;2006-06-24;1;1007065;1000001
1007066;2006-06-24;1;1007066;1000001
1007067;2006-06-24;1;1007067;1000001
1007068;2006-06-24;1;1007068;1000001
1007069;2006-06-24;1;1007069;1000001
1007070;2006-06-24;1;1007070;1000001
1007071;2006-06-24;1;1007071;1000001
1007072;2006-06-24;1;1007072;1000001
1007073;2006-06-24;1;1007073;1000001
1007074;2006-06-24;1;1007074;1000001
1007075;2006-06-24;1;1007075;1000001
1007076;2006-06-24;1;1007076;1000001
1007077;2006-06-24;1;1007077;1000001
1007078;2006-06-24;1;1007078;1000001
1007079;2006-06-24;1;1007079;1000001
1007080;2006-06-24;1;1007080;1000001
1007081;2006-06-24;1;1007081;1000001
1007082;2006-06-24;1;1007082;1000001
1007083;2006-06-24;1;1007083;1000001
1007084;2006-06-24;1;1007084;1000001
1007085;2006-06-24;1;1007085;1000001
1007086;2006-06-24;1;1007086;1000001
1007087;2006-06-24;1;1007087;1000001
1007088;2006-06-24;1;1007088;1000001
1007089;2006-06-24;1;1007089;1000001
1007090;2006-06-24;1;1007090;1000001
1007091;2006-06-24;1;1007091;1000001
1007092;2006-06-24;1;1007092;1000001
1007093;2006-06-24;1;1007093;1000001
1007094;2006-06-24;1;1007094;1000001
1007095;2006-06-24;1;1007095;1000001
1007096;2006-06-24;1;1007096;1000001
1007098;2006-06-24;1;1007098;1000001
1007099;2006-06-24;1;1007099;1000001
1007100;2006-06-24;1;1007100;1000001
1007101;2006-06-24;1;1007101;1000001
1007102;2006-06-24;1;1007102;1000001
1007103;2006-06-24;1;1007103;1000001
1007104;2006-06-24;1;1007104;1000001
1007105;2006-06-24;1;1007105;1000001
1007106;2006-06-24;1;1007106;1000001
1007107;2006-06-24;1;1007107;1000001
1007108;2006-06-24;1;1007108;1000001
1007109;2006-06-24;1;1007109;1000001
1007110;2006-06-24;1;1007110;1000001
1007111;2006-06-24;1;1007111;1000001
1007112;2006-06-24;1;1007112;1000001
1007113;2006-06-24;1;1007113;1000001
1007114;2006-06-24;1;1007114;1000001
1007115;2006-06-24;1;1007115;1000001
1007116;2006-06-24;1;1007116;1000001
1007117;2006-06-24;1;1007117;1000001
1007118;2006-06-24;1;1007118;1000001
1007119;2006-06-24;1;1007119;1000001
1007120;2006-06-24;1;1007120;1000001
1007121;2006-06-24;1;1007121;1000001
1007122;2006-06-24;1;1007122;1000001
1007123;2006-06-24;1;1007123;1000001
1007124;2006-06-24;1;1007124;1000001
1007125;2006-06-24;1;1007125;1000001
1007126;2006-06-24;1;1007126;1000001
1007127;2006-06-24;1;1007127;1000001
1007128;2006-06-24;1;1007128;1000001
1007129;2006-06-24;1;1007129;1000001
1007130;2006-06-24;1;1007130;1000001
1007131;2006-06-24;1;1007131;1000001
1007132;2006-06-24;1;1007132;1000001
1007133;2006-06-24;1;1007133;1000001
1007134;2006-06-24;1;1007134;1000001
1007135;2006-06-24;1;1007135;1000001
1007136;2006-06-24;1;1007136;1000001
1007137;2006-06-24;1;1007137;1000001
1007138;2006-06-24;1;1007138;1000001
1007139;2006-06-24;1;1007139;1000001
1007140;2006-06-24;1;1007140;1000001
1007141;2006-06-24;1;1007141;1000001
1007142;2006-06-24;1;1007142;1000001
1007143;2006-06-24;1;1007143;1000001
1007144;2006-06-24;1;1007144;1000001
1007145;2006-06-24;1;1007145;1000001
1007146;2006-06-24;1;1007146;1000001
1007147;2006-06-24;1;1007147;1000001
1007148;2006-06-24;1;1007148;1000001
1007149;2006-06-24;1;1007149;1000001
1007150;2006-06-24;1;1007150;1000001
1007151;2006-06-24;1;1007151;1000001
1007152;2006-06-24;1;1007152;1000001
1007153;2006-06-24;1;1007153;1000001
1007154;2006-06-24;1;1007154;1000001
1007155;2006-06-24;1;1007155;1000001
1007156;2006-06-24;1;1007156;1000001
1007157;2006-06-24;1;1007157;1000001
1007158;2006-06-24;1;1007158;1000001
1007159;2006-06-24;1;1007159;1000001
1007160;2006-06-24;1;1007160;1000001
1007161;2006-06-24;1;1007161;1000001
1007162;2006-06-24;1;1007162;1000001
1007163;2006-06-24;1;1007163;1000001
1007164;2006-06-24;1;1007164;1000001
1007165;2006-06-24;1;1007165;1000001
1007166;2006-06-24;1;1007166;1000001
1007167;2006-06-24;1;1007167;1000001
1007168;2006-06-24;1;1007168;1000001
1007169;2006-06-24;1;1007169;1000001
1007170;2006-06-24;1;1007170;1000001
1007171;2006-06-24;1;1007171;1000001
1007172;2006-06-24;1;1007172;1000001
1007173;2006-06-24;1;1007173;1000001
1007174;2006-06-24;1;1007174;1000001
1007175;2006-06-24;1;1007175;1000001
1007176;2006-06-24;1;1007176;1000001
1007177;2006-06-24;1;1007177;1000001
1007178;2006-06-24;1;1007178;1000001
1007179;2006-06-24;1;1007179;1000001
1007180;2006-06-24;1;1007180;1000001
1007181;2006-06-24;1;1007181;1000001
1007182;2006-06-24;1;1007182;1000001
1007183;2006-06-24;1;1007183;1000001
1007184;2006-06-24;1;1007184;1000001
1007185;2006-06-24;1;1007185;1000001
1007186;2006-06-24;1;1007186;1000001
1007187;2006-06-24;1;1007187;1000001
1007188;2006-06-24;1;1007188;1000001
1007189;2006-06-24;1;1007189;1000001
1007190;2006-06-24;1;1007190;1000001
1007191;2006-06-24;1;1007191;1000001
1007192;2006-06-24;1;1007192;1000001
1007193;2006-06-24;1;1007193;1000001
1007194;2006-06-24;1;1007194;1000001
1007195;2006-06-24;1;1007195;1000001
1007196;2006-06-24;1;1007196;1000001
1007197;2006-06-24;1;1007197;1000001
1007198;2006-06-24;1;1007198;1000001
1007199;2006-06-24;1;1007199;1000001
1007200;2006-06-24;1;1007200;1000001
1007201;2006-06-24;1;1007201;1000001
1007202;2006-06-24;1;1007202;1000001
1007203;2006-06-24;1;1007203;1000001
1007204;2006-06-24;1;1007204;1000001
1007205;2006-06-24;1;1007205;1000001
1007206;2006-06-24;1;1007206;1000001
1007207;2006-06-24;1;1007207;1000001
1007208;2006-06-24;1;1007208;1000001
1007209;2006-06-24;1;1007209;1000001
1007210;2006-06-24;1;1007210;1000001
1007211;2006-06-24;1;1007211;1000001
1007212;2006-06-24;1;1007212;1000001
1007213;2006-06-24;1;1007213;1000001
1007214;2006-06-24;1;1007214;1000001
1007215;2006-06-24;1;1007215;1000001
1007216;2006-06-24;1;1007216;1000001
1007217;2006-06-24;1;1007217;1000001
1007218;2006-06-24;1;1007218;1000001
